substance,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2020,DeepSphere: a graph-based spherical CNN,29,9,1,3,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_627_paper.json,1,1,3,3,0,0,3,6,1,1,0,6,1,1,0,0,1,1,14,43,6,0,22,8,1,32,1,3,0,2,0,0,0,1,0,1,0,1,88,166,41,0.0,0.0,6.0,22.0,15.0,11.0
0,2020,Environmental drivers of systematicity and generalization in a situated agent,38,11,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_361_paper.json,2,2,4,2,4,3,0,1,1,0,0,0,0,0,2,0,3,1,0,25,1,2,25,16,1,47,5,3,3,6,1,0,0,2,2,0,4,5,44,167,84,0.0,2.0,35.0,31.0,18.0,6.0
1,2020,Neural Outlier Rejection for Self-Supervised Keypoint Learning,32,16,8,0,2,0,0,2,11,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_419_paper.json,2,0,1,0,2,2,7,6,1,0,0,5,1,1,0,0,3,0,3,34,4,1,11,8,1,41,0,12,1,19,0,0,1,1,3,0,0,2,34,139,9,0.0,1.0,0.0,3.0,5.0,3.0
1,2019,Biologically-Plausible Learning Algorithms Can Scale to Large Datasets,26,8,5,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,Accept (Poster),Accepted,9,9,4.0,7.33,good,ICLR_2019_371_paper.json,0,0,4,0,0,0,1,4,0,0,0,4,0,2,4,0,1,0,6,26,1,0,25,4,0,9,0,10,0,3,2,1,0,3,1,0,2,0,22,83,56,2.0,10.0,21.0,15.0,9.0,5.0
0,2019,Learning to Represent Edits,31,18,9,0,4,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_66_paper.json,5,0,4,1,1,2,2,4,2,1,0,4,0,0,2,0,8,0,4,40,2,4,17,5,3,55,2,29,5,11,6,2,4,1,1,1,5,3,43,199,78,5.0,20.0,21.0,16.0,17.0,13.0
1,2019,Don't let your Discriminator  be fooled,30,9,5,0,4,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_179_paper.json,1,0,3,0,2,2,2,6,1,0,0,4,1,0,2,0,1,0,5,30,1,1,16,2,0,33,1,9,3,4,0,0,0,0,1,1,2,0,40,114,20,1.0,9.0,9.0,6.0,5.0,3.0
0,2019,MARGINALIZED AVERAGE ATTENTIONAL NETWORK FOR WEAKLY-SUPERVISED LEARNING,51,25,11,0,5,1,0,5,10,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,5,6,3.0,4.67,good,ICLR_2019_231_paper.json,0,0,2,0,4,2,2,5,0,2,0,5,0,0,1,0,0,0,5,28,5,0,29,15,4,39,4,9,2,9,0,2,6,1,4,0,1,2,48,180,60,0.0,6.0,16.0,24.0,17.0,2.0
0,2020,PCMC-Net: Feature-based Pairwise Choice Markov Chains,23,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_349_paper.json,2,0,6,6,0,1,1,3,0,0,0,3,0,0,1,0,0,0,4,27,2,2,14,10,0,14,1,7,0,5,1,1,0,1,2,0,0,1,58,119,2,0.0,0.0,0.0,2.0,0.0,0.0
0,2017,DeepCoder: Learning to Write Programs,33,23,0,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2017_137_paper.json,2,0,0,0,1,0,0,0,0,0,0,6,1,0,3,0,4,0,2,19,3,1,41,26,3,54,7,12,3,11,1,1,4,0,1,0,2,3,79,252,429,75.0,81.0,91.0,77.0,61.0,25.0
0,2019,Efficiently testing local optimality and escaping saddles for ReLU networks,41,25,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2019_263_paper.json,0,1,4,0,1,2,0,4,1,2,0,1,1,0,0,0,0,0,1,18,4,4,25,12,2,90,3,4,0,9,5,1,0,1,1,0,2,3,148,314,7,2.0,2.0,3.0,0.0,0.0,1.0
0,2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution,28,14,8,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2019_315_paper.json,2,0,1,1,2,0,0,4,0,0,0,6,0,1,1,0,2,1,4,25,1,0,23,7,1,27,0,8,0,2,0,0,1,4,4,0,1,2,42,123,111,0.0,18.0,24.0,43.0,29.0,13.0
0,2019,Spreading vectors for similarity search,47,9,8,0,4,3,0,1,7,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_337_paper.json,1,2,5,1,4,4,2,6,0,1,0,4,2,0,0,0,1,0,1,34,1,0,10,8,2,30,3,11,3,9,0,0,2,0,1,0,0,3,34,117,52,0.0,9.0,6.0,28.0,11.0,7.0
1,2017,On the Quantitative Analysis of Decoder-Based Generative Models,29,15,3,6,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_67_paper.json,3,0,9,1,4,3,4,9,0,0,0,2,0,0,5,0,0,0,4,44,7,3,31,6,2,45,2,19,0,13,0,0,0,7,1,0,1,5,39,181,209,55.0,32.0,41.0,24.0,11.0,2.0
0,2019,The Singular Values of Convolutional Layers,22,9,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,4,7.0,6.33,good,ICLR_2019_423_paper.json,0,0,3,3,1,0,0,2,1,1,0,5,0,0,0,0,0,0,3,19,1,0,12,2,0,41,1,7,0,4,0,2,2,0,0,0,4,2,76,154,158,12.0,39.0,41.0,39.0,30.0,8.0
1,2018,Stabilizing Adversarial Nets with Prediction Methods,49,28,7,12,6,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,9,7.0,6.67,good,ICLR_2018_47_paper.json,1,0,4,7,1,0,8,6,0,0,0,3,1,0,1,0,0,0,6,38,3,5,23,13,1,44,2,8,1,7,2,1,1,1,9,1,2,0,74,198,81,13.0,16.0,21.0,17.0,10.0,6.0
0,2020,Learning Efficient Parameter Server Synchronization Policies for Distributed SGD,29,6,7,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_118_paper.json,0,0,2,1,2,0,0,2,0,0,0,6,1,0,3,0,0,2,1,20,2,0,33,7,1,64,3,27,2,16,5,2,4,0,7,0,4,3,49,229,5,0.0,0.0,0.0,4.0,2.0,0.0
0,2018,LEARNING TO SHARE: SIMULTANEOUS PARAMETER TYING AND SPARSIFICATION IN DEEP LEARNING,43,13,0,1,6,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2018_86_paper.json,0,1,4,3,5,2,0,5,0,0,0,9,3,2,3,0,0,1,4,42,3,0,23,5,6,19,2,12,2,5,1,1,2,1,4,3,1,2,37,129,39,5.0,4.0,18.0,7.0,5.0,2.0
1,2018,MaskGAN: Better Text Generation via Filling in the _______,35,20,6,6,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_56_paper.json,4,0,9,1,1,3,1,2,0,0,0,6,2,0,1,0,1,1,0,32,2,0,34,8,1,40,0,13,4,10,2,1,2,1,3,0,4,1,43,169,403,53.0,95.0,106.0,91.0,64.0,16.0
0,2020,Data-Independent Neural Pruning via Coresets,36,7,1,2,8,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,3,6.0,5.67,good,ICLR_2020_113_paper.json,0,1,2,1,2,1,1,3,0,1,0,7,1,0,0,0,1,0,3,24,1,3,10,5,2,30,1,9,0,6,4,0,2,0,1,0,0,0,39,113,38,0.0,1.0,8.0,19.0,12.0,4.0
0,2019,ANYTIME MINIBATCH: EXPLOITING STRAGGLERS IN ONLINE DISTRIBUTED OPTIMIZATION,22,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,Accept (Poster),Accepted,4,7,7.0,6.0,good,ICLR_2019_468_paper.json,0,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,2,0,3,13,0,2,25,11,3,81,2,19,0,11,0,0,1,1,6,1,1,6,130,300,30,0.0,5.0,12.0,9.0,5.0,0.0
0,2020,Physics-as-Inverse-Graphics: Unsupervised Physical Parameter Estimation from Video,51,20,0,6,8,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_131_paper.json,0,1,4,3,1,2,2,4,1,1,0,2,1,0,1,0,1,1,4,29,1,1,21,9,0,24,0,14,5,13,2,0,0,1,2,1,1,2,44,141,28,0.0,4.0,5.0,11.0,9.0,4.0
0,2019,Theoretical Analysis of Auto Rate-Tuning by Batch Normalization,29,14,11,0,7,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_461_paper.json,0,0,2,0,1,1,0,0,0,0,0,6,0,0,3,0,1,0,4,18,1,0,23,7,0,68,3,7,2,4,2,1,0,0,1,0,4,0,89,212,94,2.0,10.0,40.0,26.0,16.0,9.0
0,2020,Reinforcement Learning Based Graph-to-Sequence Model for Natural Question Generation,73,27,34,0,6,3,2,0,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_3_paper.json,1,0,8,3,4,3,3,6,2,0,0,14,0,1,0,0,0,1,4,50,1,1,13,7,3,49,2,23,1,16,0,0,2,6,0,0,0,4,31,159,95,1.0,4.0,27.0,39.0,32.0,10.0
0,2018,Learning One-hidden-layer Neural Networks with Landscape Design,33,23,12,1,5,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2018_111_paper.json,1,1,3,0,0,4,1,2,2,0,0,5,1,0,2,0,1,0,2,25,5,5,42,5,1,196,9,22,6,7,3,0,0,2,2,0,4,3,245,557,230,53.0,52.0,52.0,42.0,25.0,7.0
1,2018,SMASH: One-Shot Model Architecture Search through HyperNetworks,42,23,9,7,9,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_288_paper.json,1,0,5,2,0,1,0,9,1,2,0,3,1,0,0,0,5,1,2,33,1,2,19,4,0,75,5,17,2,8,0,1,0,4,1,0,2,4,26,171,585,61.0,124.0,184.0,122.0,96.0,31.0
1,2018,WHAI: Weibull Hybrid Autoencoding Inference for Deep Topic Modeling,33,9,1,5,8,7,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,3,Accept (Poster),Accepted,6,6,5.0,5.67,good,ICLR_2018_276_paper.json,0,0,4,7,1,3,2,3,0,0,0,5,2,0,0,1,3,2,1,34,3,1,26,7,2,26,0,9,1,4,0,1,0,1,1,3,2,2,24,113,78,7.0,16.0,18.0,24.0,17.0,2.0
0,2020,Learning Compositional Koopman Operators for Model-Based Control,41,19,0,7,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_571_paper.json,1,0,6,1,4,1,1,3,0,1,0,5,0,0,0,0,0,0,0,23,6,0,11,8,3,61,3,12,1,7,3,1,1,3,0,3,6,2,56,187,70,0.0,0.0,20.0,25.0,30.0,10.0
1,2019,An Empirical Study of Example Forgetting during Deep Neural Network Learning,37,20,8,1,2,6,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,Accept (Poster),Accepted,7,8,9.0,8.0,good,ICLR_2019_70_paper.json,1,1,7,0,2,2,1,3,0,0,0,5,0,0,2,0,1,0,4,29,3,1,34,8,0,57,5,11,0,7,0,2,0,1,4,0,4,0,35,172,263,0.0,25.0,45.0,77.0,124.0,67.0
0,2018,Beyond Word Importance:  Contextual Decomposition to Extract Interactions from LSTMs,20,8,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Oral),Accepted,7,7,7.0,7.0,good,ICLR_2018_22_paper.json,0,0,2,1,0,0,2,2,0,0,0,8,1,0,0,0,0,0,2,18,1,2,23,3,1,54,0,10,1,10,0,0,2,2,0,1,4,1,23,138,168,22.0,32.0,53.0,38.0,27.0,9.0
0,2017,Generative Models and Model Criticism via Optimized Maximum Mean Discrepancy,30,13,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2017_58_paper.json,3,0,9,0,1,3,1,8,0,0,0,6,1,0,2,0,0,0,3,37,1,0,15,6,1,30,4,5,0,5,0,1,0,0,1,0,0,0,31,100,197,9.0,10.0,11.0,6.0,7.0,2.0
0,2018,Large Scale Optimal Transport and Mapping Estimation,48,10,5,0,6,2,0,2,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2018_25_paper.json,0,0,13,5,2,4,2,4,0,1,0,8,0,0,4,0,1,0,7,51,0,0,9,9,1,39,2,8,0,12,1,1,1,1,1,0,1,1,65,152,153,18.0,38.0,28.0,46.0,29.0,20.0
0,2020,RaCT: Toward Amortized Ranking-Critical Training For Collaborative Filtering ,68,14,10,2,6,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_221_paper.json,4,1,8,4,7,2,4,3,1,3,0,3,2,0,2,1,6,0,12,63,3,3,42,16,1,44,4,16,5,10,3,1,4,1,2,2,2,1,62,222,13,0.0,0.0,1.0,8.0,4.0,1.0
1,2019,Learnable Embedding Space for Efficient Neural Architecture Compression,43,25,21,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_303_paper.json,1,2,0,2,3,0,1,7,0,3,1,3,0,1,0,0,4,1,2,31,6,3,26,11,2,88,6,27,2,22,0,1,1,1,5,6,5,3,37,252,40,1.0,11.0,11.0,12.0,5.0,0.0
0,2019,Maximal Divergence Sequential Autoencoder for Binary Software Vulnerability Detection,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_134_paper.json,2,0,2,1,1,0,1,5,0,0,0,4,0,0,0,0,1,0,0,17,2,1,15,8,2,44,2,14,3,10,0,0,0,0,1,0,1,1,43,147,28,0.0,1.0,10.0,10.0,6.0,8.0
1,2020,Causal Discovery with Reinforcement Learning,47,7,3,2,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_675_paper.json,1,1,8,5,1,3,6,6,0,1,0,11,1,1,1,0,1,0,6,53,3,3,25,11,1,56,5,26,6,13,1,2,3,3,3,2,9,5,51,228,113,0.0,2.0,24.0,38.0,51.0,19.0
0,2018,Meta-Learning for Semi-Supervised Few-Shot Classification,26,9,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_190_paper.json,4,1,1,2,0,0,2,2,2,0,1,1,0,1,0,0,5,0,1,23,1,4,17,10,1,39,2,12,8,8,1,2,2,0,1,0,3,3,35,149,847,35.0,113.0,225.0,272.0,227.0,57.0
0,2019,Learning-Based Frequency Estimation Algorithms,46,12,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_406_paper.json,1,1,1,0,2,0,0,3,0,0,0,4,0,0,1,0,2,1,4,20,2,1,26,5,3,92,1,21,1,13,0,0,2,1,2,0,4,5,89,268,101,1.0,14.0,27.0,27.0,33.0,11.0
0,2017,Nonparametric Neural Networks,41,19,3,7,9,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,7,7,5.0,6.33,good,ICLR_2017_21_paper.json,1,1,2,2,0,2,0,3,0,0,1,8,1,0,0,0,1,0,2,24,2,4,30,14,3,129,3,19,3,4,0,0,0,1,2,1,10,8,159,392,15,6.0,1.0,3.0,0.0,2.0,2.0
0,2020,SPACE: Unsupervised Object-Oriented Scene Representation via Spatial Attention and Decomposition,28,6,5,2,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_422_paper.json,0,0,0,3,0,1,4,6,0,0,0,4,0,0,0,0,1,1,9,29,0,1,14,8,1,38,1,17,2,6,0,1,1,3,0,0,3,1,66,163,126,0.0,2.0,35.0,50.0,49.0,25.0
0,2020,DBA: Distributed Backdoor Attacks against Federated Learning,22,12,10,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_229_paper.json,1,0,2,1,2,3,3,5,0,1,1,7,0,0,1,0,0,0,1,28,3,4,53,22,1,41,1,8,0,12,0,2,7,2,4,0,3,2,50,215,248,2.0,2.0,44.0,80.0,130.0,60.0
1,2018,Spatially Transformed Adversarial Examples,45,25,16,3,1,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,9,7.0,7.67,good,ICLR_2018_266_paper.json,0,0,7,2,3,2,3,7,0,3,0,1,2,0,0,0,1,0,4,35,1,0,17,8,0,38,3,8,0,10,1,1,2,2,3,0,0,1,21,116,384,58.0,82.0,92.0,75.0,78.0,27.0
0,2017,Autoencoding Variational Inference For Topic Models,33,5,1,2,7,0,0,0,1,0,2,1,0,0,0,0,2,0,2,0,1,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2017_65_paper.json,1,1,11,1,2,0,3,8,0,0,0,1,0,0,0,0,1,0,1,30,3,0,27,7,1,35,0,8,2,10,0,0,0,1,0,2,2,4,30,132,347,37.0,64.0,77.0,93.0,80.0,37.0
1,2020,SQIL: Imitation Learning via Reinforcement Learning with Sparse Rewards,30,9,11,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_9_paper.json,0,0,3,5,1,0,2,7,2,1,1,3,0,1,0,0,0,1,1,28,3,1,29,23,0,25,2,14,5,13,1,0,1,2,0,7,2,2,24,154,125,1.0,3.0,25.0,54.0,50.0,20.0
0,2020,Synthesizing Programmatic Policies that Inductively Generalize,29,11,3,2,7,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_280_paper.json,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,0,3,1,0,14,4,0,29,9,1,71,5,24,4,11,2,1,0,3,5,2,3,4,106,284,18,0.0,0.0,1.0,9.0,8.0,2.0
0,2019,Neural network gradient-based learning of black-box function interfaces,30,8,10,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_394_paper.json,0,0,3,1,1,0,3,4,0,0,0,3,2,0,0,0,0,0,2,19,4,0,23,21,0,54,1,24,1,14,1,4,1,1,0,0,2,0,58,209,11,1.0,2.0,3.0,4.0,1.0,0.0
0,2019,Deep Layers as Stochastic Solvers,39,16,4,1,5,5,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2019_501_paper.json,1,3,5,5,1,2,1,2,0,1,0,3,1,0,3,0,0,0,5,33,12,1,11,8,1,47,2,5,4,10,0,2,1,0,2,1,3,0,92,202,16,2.0,4.0,6.0,3.0,1.0,2.0
1,2018,Learning an Embedding Space for Transferable Robot Skills,47,28,13,2,7,5,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_31_paper.json,1,0,1,0,4,2,2,4,0,0,1,11,0,0,0,0,2,0,2,30,0,5,25,6,4,66,6,13,2,17,1,0,0,2,5,0,4,2,39,197,265,22.0,61.0,65.0,66.0,56.0,8.0
1,2020,Adaptive Correlated Monte Carlo for Contextual Categorical Sequence Generation,64,15,20,6,10,6,1,1,8,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_317_paper.json,1,0,6,3,2,0,4,7,2,0,1,6,2,0,0,0,1,0,4,39,3,2,34,11,2,47,2,10,1,6,0,0,4,1,1,1,3,1,50,179,3,0.0,1.0,2.0,0.0,0.0,0.0
1,2017,Towards a Neural Statistician,32,16,10,3,1,4,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2017_57_paper.json,1,4,0,3,2,0,2,5,2,0,0,4,0,0,0,0,2,0,4,29,3,0,8,6,1,31,0,16,1,3,4,1,0,2,0,0,1,7,47,131,346,58.0,73.0,74.0,69.0,44.0,12.0
0,2017,Sample Efficient Actor-Critic with  Experience Replay,25,14,2,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_157_paper.json,2,0,3,1,2,0,3,7,1,1,0,5,1,0,0,0,2,0,6,34,1,2,35,9,1,60,3,21,6,10,0,0,0,2,1,0,3,3,75,232,615,100.0,138.0,139.0,118.0,91.0,20.0
1,2019,A Closer Look at Few-shot Classification,32,20,3,5,4,3,0,1,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_233_paper.json,1,0,3,2,2,0,5,2,1,0,0,10,2,1,1,0,2,1,5,38,2,0,23,14,2,45,0,28,4,15,5,1,6,2,2,1,1,5,19,175,1069,0.0,11.0,177.0,345.0,357.0,110.0
0,2018,Compressing Word Embeddings via Deep Compositional Code Learning,45,19,1,2,8,1,2,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,7.0,7.0,good,ICLR_2018_107_paper.json,1,1,2,3,2,0,0,10,0,0,0,5,0,0,0,0,1,0,3,28,1,1,18,16,2,41,2,17,1,9,1,1,2,1,5,0,1,2,55,176,103,14.0,28.0,32.0,22.0,7.0,6.0
1,2020,AE-OT: A NEW GENERATIVE MODEL BASED ON EXTENDED SEMI-DISCRETE OPTIMAL TRANSPORT,47,17,1,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,3,8.0,4.67,good,ICLR_2020_67_paper.json,0,1,4,3,1,1,1,4,0,2,0,9,2,0,4,0,1,0,6,39,6,0,8,15,0,26,0,5,0,8,0,1,1,1,3,0,2,0,94,170,23,1.0,0.0,3.0,10.0,10.0,6.0
0,2019,Von Mises-Fisher Loss for Training Sequence to Sequence Models with Continuous Outputs,43,10,2,3,4,0,0,0,0,4,13,3,0,0,1,0,2,0,1,0,1,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_433_paper.json,1,0,3,1,0,1,0,8,1,1,0,6,1,2,0,0,0,0,5,30,2,1,25,7,1,26,0,16,3,14,3,1,1,0,0,1,1,4,48,154,59,0.0,15.0,19.0,14.0,12.0,3.0
0,2019,Adversarial Domain Adaptation for Stable Brain-Machine Interfaces,37,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,2,Accept (Poster),Accepted,9,5,7.0,7.0,good,ICLR_2019_267_paper.json,0,0,6,3,1,2,1,0,1,0,0,1,2,0,1,0,0,0,2,20,2,0,16,17,1,26,1,6,0,4,1,1,1,1,3,1,2,1,39,123,44,2.0,2.0,15.0,12.0,14.0,4.0
0,2020,Probabilistic Connection Importance Inference and Lossless Compression of Deep Neural Networks,27,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_267_paper.json,2,0,3,0,0,1,1,2,0,0,1,5,1,1,1,0,1,0,5,24,2,1,15,8,0,47,4,5,4,3,1,0,1,1,3,0,2,2,76,175,5,0.0,0.0,1.0,2.0,2.0,2.0
0,2020,Geometric Insights into the Convergence of Nonlinear TD Learning,30,13,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,3.0,5.67,good,ICLR_2020_87_paper.json,1,2,5,0,1,0,0,0,0,0,0,4,0,0,3,0,3,0,4,23,2,2,18,0,1,71,3,5,7,4,6,1,1,0,1,0,2,2,94,220,10,0.0,3.0,3.0,4.0,0.0,3.0
0,2020,Hyper-SAGNN: a self-attention based graph neural network for hypergraphs,29,11,6,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,Accept (Poster),Accepted,8,8,,8.0,good,ICLR_2020_396_paper.json,1,0,4,1,2,2,0,5,2,0,0,5,1,0,1,0,1,0,4,29,3,2,17,7,1,69,6,27,1,24,2,5,3,2,6,2,6,5,48,236,88,0.0,7.0,17.0,32.0,41.0,8.0
0,2020,Rotation-invariant clustering of neuronal responses in primary visual cortex,25,7,0,2,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_674_paper.json,0,0,2,2,0,5,1,6,0,0,0,2,0,0,0,0,0,0,2,20,2,0,15,6,1,44,0,4,1,1,0,0,0,0,1,0,1,2,33,111,5,0.0,0.0,1.0,1.0,3.0,1.0
