replicability,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2018,An efficient framework for learning sentence representations,49,14,21,0,4,2,0,1,3,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2018_78_paper.json,0,0,1,2,0,0,2,4,0,3,0,14,2,0,1,0,3,0,11,43,3,0,19,11,6,20,5,14,0,17,1,0,2,0,2,0,4,4,50,158,404,30,81,110,102,90,23
0,2018,Variance Reduction for Policy Gradient with Action-Dependent Factorized Baselines,29,14,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,Accept (Oral),Accepted,7,8,6.0,7.0,good,ICLR_2018_20_paper.json,1,0,3,3,2,0,1,3,0,0,0,3,0,1,0,0,0,0,6,23,0,0,19,9,1,48,3,7,2,11,3,0,1,0,0,1,2,1,56,164,117,22,29,22,24,18,7
0,2020,A Closer Look at the Optimization Landscapes of Generative Adversarial Networks,41,15,0,7,10,4,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_287_paper.json,1,2,2,1,2,1,4,7,1,0,0,7,2,0,2,0,0,0,5,37,3,0,27,4,2,73,4,10,0,4,0,0,1,3,1,0,5,1,53,191,46,0,6,15,19,7,3
1,2018,Towards Synthesizing Complex Programs From Input-Output Examples,37,15,5,6,5,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,8,7,5.0,6.67,good,ICLR_2018_284_paper.json,0,1,3,3,6,5,0,4,1,1,0,12,0,3,3,0,3,1,8,54,6,2,58,27,1,143,6,29,4,21,8,2,1,10,1,2,2,5,115,443,42,10,12,10,8,2,5
0,2020,Scaling Autoregressive Video Models,46,17,7,5,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,6,8.0,7.33,good,ICLR_2020_607_paper.json,0,0,3,0,2,3,1,5,5,7,2,2,0,0,1,0,9,3,8,51,0,3,34,4,0,43,1,3,2,17,2,0,0,1,0,1,3,1,51,166,114,0,4,20,39,53,13
0,2020,Graph Constrained Reinforcement Learning for Natural Language Action Spaces,23,15,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_250_paper.json,1,0,2,1,0,1,4,1,1,0,0,8,0,0,1,0,1,1,1,23,8,5,30,27,5,44,0,8,1,3,0,2,0,1,4,3,1,0,217,359,64,0,1,18,24,24,14
0,2020,GENESIS: Generative Scene Inference and Sampling with Object-Centric Latent Representations,50,17,11,3,9,4,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_170_paper.json,0,0,3,5,0,3,3,8,0,0,0,8,0,1,0,1,1,1,5,39,1,6,16,5,1,28,2,8,0,1,3,2,1,3,1,2,1,5,40,126,186,0,9,43,71,73,24
0,2020,Multi-Agent Interactions Modeling with Correlated Policies,45,12,5,0,6,7,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_348_paper.json,1,0,7,0,4,1,1,1,0,0,0,6,1,0,1,0,2,0,4,29,1,1,13,11,2,55,1,5,2,3,1,3,0,5,0,0,0,1,30,134,12,0,0,2,5,5,2
0,2019,Transferring Knowledge across Learning Processes,48,25,8,8,5,8,0,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,Accept (Oral),Accepted,8,8,6.0,7.33,good,ICLR_2019_12_paper.json,1,0,2,3,4,3,1,9,0,0,0,2,0,1,1,0,2,0,6,35,2,0,36,12,1,76,6,15,4,14,0,0,0,2,0,1,3,1,67,240,51,1,8,20,12,9,5
0,2019,Learning to Learn with Conditional Class Dependencies,28,14,9,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,4.0,6.0,good,ICLR_2019_56_paper.json,3,0,1,3,1,2,0,4,0,0,0,7,2,0,1,0,2,1,0,27,4,0,22,16,0,35,1,10,1,7,0,2,0,1,0,0,4,4,28,135,50,0,12,15,20,9,6
0,2019,Automatically Composing Representation Transformations as a Means for Generalization,112,49,45,1,17,2,1,0,2,0,0,0,0,1,0,1,0,0,2,2,0,1,1,0,Accept (Poster),Accepted,7,9,7.0,7.67,good,ICLR_2019_33_paper.json,2,0,3,4,1,5,4,1,0,1,0,5,2,0,0,0,3,2,8,41,4,0,24,28,0,47,2,8,0,5,4,1,0,1,2,2,2,5,64,199,58,2,15,18,14,9,4
0,2019,Adv-BNN: Improved Adversarial Defense through Robust Bayesian Neural Network,34,21,16,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_442_paper.json,0,1,7,0,1,3,4,3,2,1,0,4,2,0,0,0,1,0,3,32,2,1,16,10,5,36,1,7,4,12,0,1,1,1,0,0,1,6,30,134,109,3,25,28,31,28,9
0,2020,Can gradient clipping mitigate label noise?,92,27,6,2,16,10,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,1,7,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_95_paper.json,0,0,9,3,5,5,4,5,1,1,1,4,0,0,2,0,1,0,7,48,1,0,33,5,2,47,2,8,4,2,0,1,0,0,0,1,2,2,72,182,70,0,0,22,28,24,11
0,2020,LEARNING EXECUTION THROUGH NEURAL CODE FUSION,44,11,14,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_97_paper.json,2,1,6,1,5,0,1,4,0,0,0,6,0,0,0,0,3,2,2,33,5,2,20,9,1,29,1,7,1,9,2,1,0,0,1,1,0,6,58,153,21,0,1,9,7,5,2
0,2020,SELF: Learning to Filter Noisy Labels with Self-Ensembling,32,12,10,1,5,1,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_2_paper.json,1,0,1,1,1,2,1,5,0,0,0,9,0,0,2,1,0,0,3,27,2,0,37,14,0,25,4,12,2,8,1,0,1,1,2,1,1,3,53,167,176,0,3,33,72,76,13
0,2020,Q-learning with UCB Exploration is Sample Efficient for Infinite-Horizon MDP,18,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_111_paper.json,1,0,4,0,3,1,0,3,0,1,0,3,1,1,1,0,0,0,4,23,3,4,15,3,0,48,0,2,1,10,0,0,0,2,0,0,1,0,85,174,68,0,4,34,20,12,7
0,2020,word2ket: Space-efficient Word Embeddings inspired by Quantum Entanglement,30,12,9,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,8,3.0,6.33,good,ICLR_2020_613_paper.json,0,0,2,0,0,1,1,6,0,0,0,4,0,0,2,0,0,0,5,21,7,0,8,3,1,21,1,8,1,1,0,1,2,0,0,0,1,1,42,98,16,0,2,8,4,2,0
0,2018,Fix your classifier: the marginal value of training the last weight layer,51,31,24,1,6,1,0,0,6,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_323_paper.json,0,0,5,2,1,1,1,11,0,0,0,6,0,0,2,0,2,0,7,38,1,0,13,3,3,28,2,4,2,7,2,0,1,1,1,1,2,1,27,99,79,15,17,14,21,14,4
0,2017,Learning Visual Servoing with Deep Features and Fitted Q-Iteration,48,15,0,0,5,3,0,1,1,0,0,0,3,4,0,0,0,0,0,7,0,0,0,2,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2017_19_paper.json,0,1,2,3,3,2,2,7,0,0,0,3,1,0,0,0,0,0,2,26,3,2,17,15,2,52,7,35,1,13,0,0,0,2,0,1,1,5,67,223,67,22,9,11,12,7,2
0,2018,Learning Approximate Inference Networks for Structured Prediction,44,20,1,2,7,4,2,0,0,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,5,9.0,7.0,good,ICLR_2018_85_paper.json,1,0,1,0,1,3,2,11,1,2,0,6,0,0,0,0,5,1,4,38,4,3,22,5,0,58,3,33,3,10,2,2,3,1,2,1,5,1,65,223,46,8,18,10,7,3,2
0,2020,You Only Train Once: Loss-Conditional Training of Deep Networks,34,13,1,9,4,1,1,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_427_paper.json,0,4,1,1,1,5,5,6,0,0,0,4,1,1,0,0,3,0,1,33,2,5,23,7,1,55,0,17,1,9,2,3,0,1,2,3,6,0,41,178,33,0,0,9,12,14,7
0,2017,Neuro-Symbolic Program Synthesis,29,10,4,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,5,7,8.0,6.67,good,ICLR_2017_55_paper.json,2,0,4,1,2,1,0,1,0,3,0,6,0,0,0,0,2,1,2,25,5,0,26,31,5,59,1,16,2,7,0,2,1,3,3,0,2,4,56,223,10,56,40,55,50,36,14
0,2020,Double Neural Counterfactual Regret Minimization,41,8,15,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,8,,7.0,good,ICLR_2020_335_paper.json,7,0,9,2,3,3,4,8,3,2,0,5,2,1,1,0,0,0,10,60,19,1,41,31,0,78,2,34,1,10,4,3,5,3,4,1,5,3,141,386,38,1,5,11,10,14,2
0,2020,A Fair Comparison of Graph Neural Networks for Graph Classification,30,11,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_145_paper.json,0,0,2,3,3,1,3,2,0,1,1,1,0,2,2,0,1,2,2,26,1,4,21,5,1,23,5,5,1,12,7,1,0,4,6,0,3,1,27,127,236,1,5,56,93,89,35
0,2020,Learning Self-Correctable Policies and Value Functions from Demonstrations with Negative Sampling,68,24,25,0,12,5,4,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_86_paper.json,0,2,7,5,2,1,2,4,0,0,0,4,1,0,0,0,0,3,3,34,3,3,34,8,1,79,5,21,2,11,1,0,2,0,2,1,2,4,78,257,10,0,0,5,3,2,1
0,2020,Optimistic Exploration even with a Pessimistic Initialisation,41,13,7,2,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_125_paper.json,2,0,6,1,2,3,10,13,1,0,1,14,2,0,1,0,2,0,6,64,4,1,51,13,1,73,8,25,2,17,1,3,1,6,2,2,2,3,108,323,28,0,0,6,14,8,4
0,2020,Adaptive Correlated Monte Carlo for Contextual Categorical Sequence Generation,64,15,20,6,10,6,1,1,8,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_317_paper.json,1,0,6,3,2,0,4,7,2,0,1,6,2,0,0,0,1,0,4,39,3,2,34,11,2,47,2,10,1,6,0,0,4,1,1,1,3,1,50,179,3,0,1,2,0,0,0
0,2020,ReMixMatch: Semi-Supervised Learning with Distribution Matching and Augmentation Anchoring,31,8,9,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_186_paper.json,2,1,1,5,3,1,2,2,1,0,0,5,3,0,0,0,2,1,3,32,3,0,18,6,3,41,0,6,6,7,3,0,3,0,3,0,2,1,20,122,220,0,4,44,89,97,28
0,2019,The Neuro-Symbolic Concept Learner: Interpreting Scenes Words and Sentences From Natural Supervision,53,24,0,3,8,2,1,2,7,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,6,7,9.0,7.33,good,ICLR_2019_21_paper.json,1,1,3,6,1,1,2,11,1,3,3,3,2,1,2,0,0,0,5,46,3,3,21,33,2,67,6,29,6,10,0,5,1,3,2,1,3,2,76,273,406,1,55,127,114,129,46
0,2018,Stochastic gradient descent performs variational inference converges to limit cycles for deep networks,68,29,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6.0,6.33,good,ICLR_2018_309_paper.json,1,3,5,3,3,0,2,0,0,2,0,4,1,0,1,0,0,0,12,37,3,2,38,5,1,54,0,7,2,6,0,1,0,1,0,1,0,1,89,211,238,39,51,59,56,32,17
0,2020,Meta Dropout: Learning to Perturb Latent Features for Generalization,49,17,2,11,13,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,3,6.0,5.67,good,ICLR_2020_376_paper.json,3,0,1,2,0,5,5,7,0,2,0,5,0,0,1,0,3,0,4,38,4,0,18,9,2,42,2,13,1,11,4,0,2,2,2,1,0,2,25,140,35,1,0,10,10,16,7
0,2017,Neural Program Lattices,26,16,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Accept (Poster),Accepted,4,7,7.0,6.0,good,ICLR_2017_45_paper.json,0,0,1,3,3,3,3,5,0,3,0,4,2,0,2,0,3,2,2,36,2,1,16,21,3,66,2,7,2,11,2,0,0,1,0,0,11,3,55,203,27,9,4,5,3,0,2
0,2020,Learning Nearly Decomposable Value Functions Via Communication Minimization,32,13,1,7,5,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_518_paper.json,0,1,1,0,2,1,1,2,0,1,0,5,0,0,0,0,2,0,1,17,5,4,15,10,4,49,3,15,1,9,0,0,0,0,1,0,0,0,50,166,60,1,1,15,18,25,11
0,2019,Diagnosing and Enhancing VAE Models,28,12,0,1,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,7,9.0,7.33,good,ICLR_2019_31_paper.json,1,3,4,1,0,0,0,6,0,1,0,1,1,1,0,0,1,1,3,24,3,0,46,7,0,45,1,3,0,7,0,0,0,2,0,0,2,1,43,160,265,3,40,90,72,66,17
0,2017,Generalizing Skills with Semi-Supervised Reinforcement Learning,36,18,3,1,5,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2017_59_paper.json,3,0,6,5,1,1,0,2,0,0,0,1,0,0,0,0,1,2,2,24,2,2,30,17,0,36,1,15,0,11,0,0,1,1,0,2,4,5,27,154,1,1,4,43,84,115,56
1,2019,A Generative Model For Electron Paths,36,17,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,4,8.0,6.67,good,ICLR_2019_410_paper.json,0,1,1,2,1,2,2,9,0,0,1,4,1,0,0,0,1,0,8,33,4,1,13,15,0,66,4,14,0,6,3,1,0,1,2,0,1,2,51,184,40,0,6,15,7,12,1
1,2019,AD-VAT: An Asymmetric Dueling mechanism for learning Visual Active Tracking,36,16,7,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,Accept (Poster),Accepted,5,4,6.0,5.0,good,ICLR_2019_225_paper.json,0,0,1,3,1,1,1,5,0,0,0,8,0,0,0,0,1,0,5,26,7,0,36,7,0,45,3,10,4,10,2,2,3,0,0,1,2,8,95,235,14,1,3,5,4,3,2
1,2019,G-SGD: Optimizing ReLU Neural Networks in its Positively Scale-Invariant Space,17,6,3,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_384_paper.json,0,0,1,1,2,0,2,5,3,0,0,2,1,0,2,0,1,0,2,22,5,2,16,8,2,100,3,17,2,15,1,0,4,0,0,0,1,2,109,287,20,2,1,6,8,5,3
0,2018,Guide Actor-Critic for Continuous Control,36,13,0,0,7,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,Accept (Poster),Accepted,6,4,7.0,5.67,good,ICLR_2018_305_paper.json,4,0,7,6,1,1,2,6,0,0,0,6,0,0,0,0,2,1,9,45,10,3,40,17,1,57,2,14,0,5,1,1,0,2,0,0,3,9,105,270,15,3,3,1,6,2,0
0,2018,Learning Robust Rewards with Adverserial Inverse Reinforcement Learning,25,10,2,1,5,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2018_281_paper.json,1,0,6,1,1,0,4,5,0,3,0,3,0,1,0,0,3,2,0,30,1,2,19,13,1,48,4,16,6,17,1,2,0,6,3,0,2,0,47,188,527,41,74,128,158,144,57
0,2019,GENERATING HIGH FIDELITY IMAGES WITH SUBSCALE PIXEL NETWORKS AND MULTIDIMENSIONAL UPSCALING,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,9,10,7.0,8.67,good,ICLR_2019_13_paper.json,1,0,2,4,0,1,0,3,0,2,0,0,0,0,1,0,1,1,6,22,5,0,16,13,0,21,1,5,2,4,1,0,0,0,2,0,0,0,37,107,116,4,32,25,36,19,6
0,2019,Neural Logic Machines,71,24,0,12,8,4,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_44_paper.json,4,1,4,1,1,2,5,6,4,0,0,3,1,0,1,0,0,1,11,45,5,4,26,16,0,82,5,13,7,9,3,1,0,0,1,0,4,2,120,298,148,1,18,42,54,38,15
0,2020,You CAN Teach an Old Dog New Tricks! On Training Knowledge Graph Embeddings,31,16,1,3,3,3,3,0,0,2,2,1,2,0,0,1,0,0,0,1,0,0,0,2,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_461_paper.json,0,0,3,0,3,1,0,2,0,2,0,5,1,0,1,0,0,0,2,20,5,3,23,7,5,27,1,10,1,11,3,1,4,1,0,0,0,4,20,126,124,0,2,28,46,53,16
0,2019,Generative Question Answering: Learning to Answer the Whole Question,51,31,2,0,5,3,2,0,3,0,10,3,0,0,0,1,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,6.0,7.0,good,ICLR_2019_104_paper.json,0,0,1,1,2,3,2,7,1,1,0,6,0,0,0,0,0,0,3,27,1,0,15,6,1,27,2,18,6,11,1,0,0,0,1,0,1,1,22,113,56,0,14,17,15,13,1
0,2019,Dynamic Sparse Graph for Efficient Deep Learning,62,29,29,0,5,0,0,2,2,0,1,0,1,0,1,0,0,3,0,0,1,0,0,0,Accept (Poster),Accepted,7,8,7.0,7.33,good,ICLR_2019_164_paper.json,0,0,5,0,2,3,0,4,0,0,0,3,0,1,0,0,0,0,3,21,1,1,36,6,0,47,2,8,3,8,0,0,3,2,2,1,1,4,59,184,27,0,5,13,5,5,3
0,2018,Leveraging Grammar and Reinforcement Learning for Neural Program Synthesis,38,22,3,9,4,4,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2018_40_paper.json,2,0,4,2,2,1,1,1,0,3,0,6,0,1,1,0,6,0,2,32,0,2,40,8,2,45,1,9,3,7,0,4,2,2,2,0,1,4,56,188,159,16,36,44,33,29,17
0,2020,Computation Reallocation for Object Detection,34,15,8,0,1,1,0,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_143_paper.json,2,0,2,2,0,1,1,16,0,1,0,5,1,1,1,0,1,1,12,47,1,1,14,6,2,48,0,12,5,12,0,1,0,0,2,0,1,1,25,131,31,0,1,14,14,3,0
0,2018,Multi-Task Learning for Document Ranking and Query Suggestion,47,14,4,1,1,1,1,1,0,1,3,1,0,0,1,1,0,1,1,1,0,0,0,1,Accept (Poster),Accepted,4,6,7.0,5.67,good,ICLR_2018_226_paper.json,1,0,2,6,2,2,7,8,2,0,1,9,1,1,0,0,5,0,4,51,4,4,13,15,2,38,3,14,1,13,2,3,1,2,2,1,2,3,46,169,51,2,5,13,16,14,3
0,2019,RotatE: Knowledge Graph Embedding by Relational Rotation in Complex Space,34,11,12,0,3,1,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_222_paper.json,4,0,2,0,2,3,0,8,0,1,0,2,0,1,0,0,2,1,2,28,2,1,23,1,1,39,1,10,0,15,2,3,1,3,4,2,1,1,52,162,964,0,4,102,316,427,149
0,2019,SNAS: stochastic neural architecture search,37,23,20,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_496_paper.json,2,0,7,5,2,2,2,2,1,1,0,2,0,0,4,0,1,0,4,35,2,2,22,13,1,29,3,8,1,7,1,1,3,0,4,1,0,3,60,161,700,7,141,231,217,128,36
0,2019,Reasoning About Physical Interactions with Object-Oriented Prediction and Planning,31,12,3,5,4,2,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,9,5.0,7.0,good,ICLR_2019_201_paper.json,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,1,8,1,3,17,8,1,36,3,14,1,7,0,2,2,1,2,0,6,5,29,138,96,0,19,29,22,29,7
0,2018,MaskGAN: Better Text Generation via Filling in the _______,35,20,6,6,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_56_paper.json,4,0,9,1,1,3,1,2,0,0,0,6,2,0,1,0,1,1,0,32,2,0,34,8,1,40,0,13,4,10,2,1,2,1,3,0,4,1,43,169,403,53,95,106,91,64,16
0,2019,Learning Multimodal Graph-to-Graph Translation for Molecule Optimization,50,26,27,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_41_paper.json,2,0,2,3,2,1,3,8,2,0,0,3,0,0,0,0,3,1,7,37,4,1,6,20,2,52,5,13,2,8,0,0,0,0,0,0,5,1,47,166,154,1,21,43,54,39,12
0,2020,Learning deep graph matching with channel-independent embedding and Hungarian attention,56,13,2,4,6,2,2,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_7_paper.json,3,0,4,3,9,1,7,5,1,0,0,14,4,0,2,0,0,1,13,67,2,0,27,3,0,29,1,4,2,5,1,0,1,0,1,0,0,3,64,143,45,0,1,12,18,14,6
0,2020,CLEVRER: Collision Events for Video Representation and Reasoning,62,20,1,7,8,1,3,8,18,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_572_paper.json,0,0,1,4,4,0,3,7,0,0,0,5,1,0,0,0,1,1,6,33,2,2,17,18,2,39,2,12,4,3,4,1,1,0,1,0,1,1,51,161,212,0,5,46,74,101,33
0,2019,RNNs implicitly implement tensor-product representations,54,19,4,0,6,1,1,1,1,2,7,2,0,0,0,0,0,0,1,3,0,0,0,1,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_71_paper.json,2,1,3,2,0,2,1,10,0,2,0,3,2,0,2,0,3,0,8,41,3,2,27,7,0,51,3,16,2,9,1,0,3,4,2,0,5,0,54,189,38,1,11,9,9,8,5
0,2017,Revisiting Classifier Two-Sample Tests,52,25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,7.0,7.33,good,ICLR_2017_148_paper.json,2,0,4,6,2,2,0,8,0,0,1,4,1,0,3,0,0,0,3,36,1,1,15,17,1,43,1,11,2,3,1,0,3,1,1,0,1,2,33,137,238,32,44,37,59,53,22
0,2020,Permutation Equivariant Models for Compositional Generalization in Language,29,11,8,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_468_paper.json,2,0,4,3,1,3,0,6,0,2,1,8,3,0,1,0,1,1,9,45,4,1,14,8,0,46,2,10,1,6,4,2,0,1,0,0,2,0,59,160,71,0,0,20,24,28,7
0,2018,SEARNN: Training RNNs with global-local losses,35,12,0,3,4,2,0,0,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,5,7.0,6.67,good,ICLR_2018_68_paper.json,1,0,7,1,1,3,3,6,5,2,0,8,2,0,3,0,3,0,6,51,4,0,52,19,5,66,3,24,4,15,1,3,2,4,0,1,8,10,68,289,46,14,9,7,9,5,0
1,2020,GenDICE: Generalized Offline Estimation of Stationary Values,61,7,7,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_642_paper.json,0,0,10,2,2,6,4,13,2,0,0,4,1,1,0,0,2,2,6,55,5,2,33,11,0,82,2,22,4,9,0,2,3,4,1,1,1,1,96,279,103,0,2,32,42,28,13
0,2019,Dynamic Channel Pruning: Feature Boosting and Suppression,42,23,0,3,9,3,0,4,8,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_73_paper.json,1,0,0,2,3,2,3,5,0,1,0,18,0,0,3,0,1,0,3,42,2,0,25,8,2,24,0,9,1,10,0,1,3,0,1,0,0,1,31,118,208,3,32,56,61,62,23
0,2020,Duration-of-Stay Storage Assignment under Uncertainty,24,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Spotlight),Accepted,6,3,6.0,5.0,good,ICLR_2020_567_paper.json,0,0,3,2,2,2,0,2,2,0,0,4,2,0,2,0,1,0,2,24,2,2,34,2,3,50,1,14,4,6,3,2,1,0,3,2,3,0,59,191,2,0,0,1,1,0,0
0,2020,Functional Regularisation for  Continual Learning with Gaussian Processes,36,5,5,0,8,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_460_paper.json,1,0,0,3,1,0,2,6,0,0,0,2,0,0,1,0,3,0,4,23,5,2,23,14,1,52,6,13,5,6,3,0,0,1,1,0,1,0,61,194,94,0,10,30,30,31,16
