clarity,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Unsupervised Domain Adaptation for Distance Metric Learning,55,16,4,4,12,1,0,4,12,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,8,5,8.0,7.0,good,ICLR_2019_101_paper.json,1,0,3,3,1,6,5,6,2,1,0,3,0,1,3,0,3,0,6,44,2,8,20,5,3,63,1,17,4,12,0,0,3,4,2,0,1,2,48,195,38,2.0,7.0,14.0,10.0,6.0,0.0
1,2020,A Neural Dirichlet Process Mixture Model for Task-Free Continual Learning,50,20,1,7,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_395_paper.json,0,1,5,3,1,4,4,7,3,1,0,5,0,0,1,0,4,0,11,50,3,0,40,31,0,78,2,29,1,11,1,1,3,3,2,0,1,9,79,294,1,0.0,2.0,22.0,38.0,46.0,20.0
0,2019,LanczosNet: Multi-Scale Deep Graph Convolutional Networks,66,24,6,9,9,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2019_85_paper.json,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,5,26,10,5,61,8,20,2,8,1,7,1,1,3,0,15,4,93,273,4,1.0,29.0,50.0,54.0,29.0,10.0
1,2019,An Empirical study of Binary Neural Networks' Optimisation,33,14,6,6,4,2,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,Accept (Poster),Accepted,8,4,6.0,6.0,good,ICLR_2019_424_paper.json,0,0,2,1,3,0,0,0,0,1,0,5,3,0,1,0,0,0,3,19,0,0,28,8,2,28,1,2,2,10,1,3,0,2,0,0,1,1,20,109,66,0.0,7.0,26.0,24.0,10.0,4.0
0,2020,Action Semantics Network: Considering the Effects of Actions in Multiagent Systems,33,10,1,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_119_paper.json,2,0,3,0,3,2,1,1,0,1,0,10,0,0,1,0,1,0,3,28,4,3,26,23,1,30,4,3,3,7,1,3,4,3,4,1,3,0,40,163,16,0.0,0.0,4.0,3.0,11.0,2.0
1,2018,Loss-aware Weight Quantization of Deep Networks,37,22,9,9,5,1,0,2,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2018_258_paper.json,1,0,3,3,0,0,7,7,0,0,0,13,0,0,0,0,1,1,11,47,1,0,11,7,1,14,1,5,2,4,0,1,1,2,1,2,2,1,91,147,102,13.0,30.0,27.0,18.0,19.0,4.0
0,2018,Sobolev GAN,46,30,0,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2018_329_paper.json,3,1,7,5,2,5,5,4,1,0,0,3,1,0,0,0,2,0,7,46,1,0,28,4,1,89,2,8,2,11,1,0,0,0,2,0,2,1,64,216,2,,,,,,
0,2020,Compositional Language Continual Learning,35,11,7,1,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_489_paper.json,1,0,5,2,1,2,1,5,2,0,0,5,0,0,1,0,0,0,1,26,2,2,8,4,2,45,2,21,4,5,3,1,0,0,1,1,2,1,41,145,27,0.0,0.0,8.0,12.0,6.0,3.0
1,2020,Kernel of CycleGAN as a principal homogeneous space,13,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_392_paper.json,0,3,1,0,1,4,0,0,0,0,0,3,0,0,1,0,0,0,2,15,9,2,17,2,2,63,0,5,1,1,1,0,0,0,0,0,1,0,69,173,2,0.0,0.0,0.0,1.0,1.0,0.0
0,2019,Deterministic PAC-Bayesian generalization bounds for deep networks via generalizing noise-resilience,23,13,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,5,7,8.0,6.67,good,ICLR_2019_259_paper.json,0,1,3,0,1,5,0,0,2,0,1,9,1,0,2,0,4,5,6,40,5,0,25,2,0,212,3,21,6,8,2,1,0,2,1,2,8,6,180,484,82,0.0,23.0,16.0,21.0,23.0,8.0
1,2018,Towards Deep Learning Models Resistant to Adversarial Attacks,32,19,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_145_paper.json,0,1,5,0,2,0,2,3,0,2,0,2,0,0,3,0,1,0,0,21,2,1,52,7,2,82,3,21,3,21,4,1,0,1,2,1,2,3,42,250,6602,0.0,0.0,0.0,0.0,269.0,731.0
1,2020,SpikeGrad: An ANN-equivalent Computation Model for Implementing Backpropagation with Spikes,31,14,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_435_paper.json,1,1,1,1,1,2,0,0,0,0,0,3,0,0,0,0,2,0,1,13,1,0,20,12,0,23,0,14,1,7,0,0,1,1,0,0,1,0,68,149,16,0.0,2.0,6.0,5.0,4.0,7.0
1,2018,Variational Network Quantization,54,26,16,2,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_327_paper.json,3,1,7,3,2,1,1,6,1,0,0,4,2,0,1,0,2,2,4,40,3,2,28,16,0,31,3,11,4,9,2,2,0,1,3,1,5,4,49,174,63,15.0,15.0,13.0,13.0,8.0,2.0
0,2019,A Data-Driven and Distributed Approach to Sparse Signal Representation and Recovery,39,8,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,Accept (Poster),Accepted,7,8,6.0,7.0,good,ICLR_2019_42_paper.json,1,0,1,0,1,2,0,4,0,3,1,3,0,0,1,0,2,0,3,22,5,1,20,9,0,37,2,9,2,6,1,0,1,2,1,3,3,3,42,147,22,2.0,5.0,13.0,1.0,2.0,0.0
0,2020,Neural Epitome Search for Architecture-Agnostic Network Compression,40,16,17,0,2,2,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_397_paper.json,0,0,0,2,2,0,0,6,0,1,0,1,1,0,1,0,1,1,2,18,0,2,19,22,1,32,2,11,5,14,0,2,0,2,2,0,1,2,61,178,7,0.0,0.0,1.0,6.0,0.0,0.0
1,2020,Editable Neural Networks,33,8,7,1,1,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_96_paper.json,2,0,1,2,0,3,2,3,0,1,0,2,0,0,0,0,1,0,2,19,1,0,32,11,1,44,5,12,1,6,0,0,2,2,1,0,2,1,28,149,30,0.0,0.0,1.0,11.0,18.0,20.0
0,2020,Low-dimensional statistical manifold embedding of directed graphs,57,11,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_424_paper.json,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,5,4,12,7,1,55,4,26,4,9,1,2,0,1,3,1,3,5,101,244,3,0.0,0.0,0.0,3.0,0.0,0.0
0,2020,Automatically Discovering and Learning New Visual Categories with Ranking Statistics,46,13,2,5,7,3,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_12_paper.json,1,0,2,2,0,1,5,9,0,0,0,6,0,0,0,0,4,1,4,35,1,0,21,10,1,46,1,15,3,18,0,2,3,2,1,0,4,2,42,172,70,0.0,0.0,6.0,28.0,39.0,18.0
0,2018,Auto-Encoding Sequential Monte Carlo,12,6,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,3,7.0,5.67,good,ICLR_2018_291_paper.json,0,1,2,3,0,3,2,3,0,0,0,3,0,0,0,1,1,0,1,20,2,1,25,8,0,53,1,12,3,9,0,0,1,0,2,1,1,2,50,171,114,24.0,26.0,24.0,24.0,8.0,8.0
0,2020,Deep Audio Priors Emerge From Harmonic Convolutional Networks,41,16,3,3,4,2,0,2,4,0,0,0,1,0,5,0,0,0,0,1,1,0,2,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_477_paper.json,3,0,3,2,0,3,2,9,0,0,0,3,2,1,6,0,3,1,7,45,3,0,8,13,1,35,1,23,2,10,0,0,1,0,1,0,3,3,27,131,19,0.0,2.0,8.0,7.0,3.0,1.0
1,2020,From Variational to Deterministic Autoencoders,58,15,7,11,10,10,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_142_paper.json,0,0,17,5,3,1,1,1,0,1,0,4,1,0,1,0,1,0,5,41,3,3,32,13,2,53,2,14,0,6,0,1,3,1,2,0,2,1,30,168,179,2.0,15.0,64.0,56.0,44.0,25.0
1,2019,There Are Many Consistent Explanations of Unlabeled Data: Why You Should Average,35,22,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2019_451_paper.json,2,1,8,1,1,6,4,9,1,3,0,5,2,0,2,0,4,2,5,56,2,0,28,6,2,75,4,40,5,40,3,2,2,0,1,0,6,0,38,254,187,2.0,46.0,48.0,48.0,45.0,14.0
0,2020,Generative Models for Effective ML on Private Decentralized Datasets,60,27,8,4,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_304_paper.json,1,0,12,6,2,1,2,9,1,0,0,5,1,0,0,0,1,0,5,46,3,0,60,31,2,54,6,16,3,5,4,2,1,0,4,0,2,5,65,263,111,0.0,1.0,27.0,39.0,49.0,9.0
1,2019,SNIP: SINGLE-SHOT NETWORK PRUNING BASED ON CONNECTION SENSITIVITY,38,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,7,9.0,8.0,good,ICLR_2019_30_paper.json,2,0,5,3,2,2,0,3,0,0,0,2,1,0,1,0,1,1,6,29,1,0,20,7,2,47,1,11,1,18,1,5,2,3,3,1,0,5,36,164,585,8.0,52.0,141.0,191.0,226.0,88.0
1,2019,Algorithmic Framework for Model-based Deep Reinforcement Learning with Theoretical Guarantees,76,34,26,2,5,10,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_50_paper.json,0,3,5,2,2,1,2,7,0,2,0,9,0,0,1,0,2,1,4,41,5,4,30,9,1,124,4,16,7,13,1,0,1,3,0,1,3,3,115,340,152,4.0,28.0,36.0,51.0,35.0,12.0
0,2020,Understanding the Limitations of Conditional Generative Models,33,18,6,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_450_paper.json,0,0,9,0,0,2,2,0,2,0,0,3,0,1,4,0,2,0,0,25,2,2,51,7,1,47,1,8,4,4,1,0,1,4,0,0,3,7,76,219,28,0.0,1.0,14.0,8.0,5.0,4.0
1,2019,Improving MMD-GAN Training with Repulsive Loss Function,50,30,0,10,12,4,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_258_paper.json,3,0,6,5,3,1,2,5,0,3,0,7,3,0,3,1,1,0,9,52,5,1,30,6,2,46,4,10,2,4,3,1,6,3,4,2,3,3,94,229,52,1.0,11.0,21.0,12.0,8.0,7.0
1,2018,Meta-Learning for Semi-Supervised Few-Shot Classification,26,9,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_190_paper.json,4,1,1,2,0,0,2,2,2,0,1,1,0,1,0,0,5,0,1,23,1,4,17,10,1,39,2,12,8,8,1,2,2,0,1,0,3,3,35,149,847,35.0,113.0,225.0,272.0,227.0,57.0
1,2020,The Logical Expressiveness of Graph Neural Networks,29,15,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,8,8.0,8.0,good,ICLR_2020_573_paper.json,3,1,1,0,3,4,0,5,1,0,0,4,0,0,1,0,2,1,9,35,4,1,34,23,1,93,5,16,6,13,1,0,1,5,1,1,3,4,136,348,105,1.0,2.0,34.0,28.0,44.0,25.0
0,2020,Simplified Action Decoder for Deep Multi-Agent Reinforcement Learning,36,15,9,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,Accept (Spotlight),Accepted,8,8,8.0,8.0,good,ICLR_2020_582_paper.json,1,4,4,1,2,2,2,6,1,1,0,5,1,1,0,0,1,0,4,36,6,0,24,13,1,26,2,12,2,10,3,3,1,2,0,0,1,3,41,150,47,0.0,1.0,7.0,22.0,18.0,6.0
1,2018,AmbientGAN: Generative models from lossy measurements,34,22,18,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Oral),Accepted,7,7,8.0,7.33,good,ICLR_2018_23_paper.json,2,0,2,1,2,3,5,4,0,1,0,1,1,0,0,0,1,0,5,28,1,3,20,4,1,77,2,26,1,18,0,1,2,1,2,0,2,3,82,246,137,21.0,28.0,30.0,37.0,22.0,9.0
0,2019,BA-Net: Dense Bundle Adjustment Networks,52,18,0,1,2,1,0,4,18,0,0,0,5,0,0,0,1,0,0,5,1,0,0,0,Accept (Oral),Accepted,8,7,9.0,8.0,good,ICLR_2019_1_paper.json,2,1,4,6,2,2,2,12,1,2,0,14,0,0,2,0,0,1,2,53,1,3,22,6,1,40,4,20,1,12,0,0,0,3,2,0,1,4,44,164,51,0.0,7.0,9.0,20.0,15.0,10.0
1,2020,Reducing Transformer Depth on Demand with Structured Dropout,63,26,22,3,4,3,0,1,4,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_420_paper.json,0,3,4,2,3,3,6,17,1,2,0,4,2,1,1,0,2,1,6,58,2,2,21,4,0,39,2,21,2,11,0,0,2,4,0,0,3,3,25,141,306,0.0,8.0,94.0,115.0,100.0,49.0
0,2018,Reinforcement Learning Algorithm Selection,40,7,4,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2018_229_paper.json,1,0,3,8,0,2,0,5,1,0,0,6,0,2,1,0,1,0,2,32,10,3,65,39,0,43,0,2,1,6,1,0,3,1,3,1,1,0,112,291,4,0.0,3.0,0.0,0.0,0.0,0.0
0,2019,Learning to Infer and Execute 3D Shape Programs,44,22,1,6,6,4,0,1,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_494_paper.json,1,0,2,2,3,0,0,3,0,1,0,6,0,0,0,1,0,0,2,21,1,1,15,4,1,36,3,10,8,11,2,1,1,0,0,0,0,5,27,126,103,0.0,17.0,35.0,28.0,23.0,10.0
1,2018,Learning an Embedding Space for Transferable Robot Skills,47,28,13,2,7,5,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_31_paper.json,1,0,1,0,4,2,2,4,0,0,1,11,0,0,0,0,2,0,2,30,0,5,25,6,4,66,6,13,2,17,1,0,0,2,5,0,4,2,39,197,265,22.0,61.0,65.0,66.0,56.0,8.0
0,2020,Learning from Explanations with Neural Execution Tree,35,8,4,0,4,0,1,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_264_paper.json,0,1,1,3,0,4,4,5,0,0,0,11,2,0,0,0,2,0,4,37,3,4,17,16,1,41,1,14,3,11,0,1,1,5,4,0,1,1,71,195,25,0.0,0.0,8.0,13.0,6.0,2.0
1,2019,On the Sensitivity of Adversarial Robustness to Input Data Distributions,30,14,18,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,7,5,7.0,6.33,good,ICLR_2019_304_paper.json,0,1,3,2,1,3,3,9,0,0,0,1,0,0,3,0,1,0,3,30,3,2,59,4,2,56,2,12,3,12,3,0,0,4,1,0,6,2,79,250,42,1.0,13.0,7.0,14.0,6.0,1.0
0,2020,V-MPO: On-Policy Maximum a Posteriori Policy Optimization for Discrete and Continuous Control,43,22,19,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_73_paper.json,6,0,5,5,1,3,5,4,0,2,0,2,0,1,1,0,6,2,2,45,0,5,13,12,0,48,4,10,0,6,2,2,2,0,2,0,3,8,53,170,79,0.0,4.0,20.0,27.0,31.0,1.0
0,2019,Towards the first adversarially robust neural network model on MNIST,40,31,24,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_280_paper.json,2,0,5,3,1,5,2,6,0,1,0,3,0,1,1,0,0,0,6,36,3,0,19,6,0,48,2,7,3,9,1,1,0,3,2,0,2,1,29,136,277,15.0,71.0,96.0,56.0,37.0,12.0
0,2020,Physics-aware Difference Graph Networks for Sparsely-Observed Dynamics,27,10,7,4,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,8,8.0,7.33,good,ICLR_2020_313_paper.json,0,0,2,1,0,3,1,3,0,0,0,4,0,1,2,0,1,0,9,27,1,0,23,5,2,25,1,21,4,15,0,1,1,0,1,1,1,1,51,154,34,0.0,0.0,9.0,16.0,13.0,2.0
1,2020,DeepSphere: a graph-based spherical CNN,29,9,1,3,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_627_paper.json,1,1,3,3,0,0,3,6,1,1,0,6,1,1,0,0,1,1,14,43,6,0,22,8,1,32,1,3,0,2,0,0,0,1,0,1,0,1,88,166,41,0.0,0.0,6.0,22.0,15.0,11.0
0,2020,Neural Outlier Rejection for Self-Supervised Keypoint Learning,32,16,8,0,2,0,0,2,11,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_419_paper.json,2,0,1,0,2,2,7,6,1,0,0,5,1,1,0,0,3,0,3,34,4,1,11,8,1,41,0,12,1,19,0,0,1,1,3,0,0,2,34,139,9,0.0,1.0,0.0,3.0,5.0,3.0
0,2020,Capsules with Inverted Dot-Product Attention Routing,16,10,4,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_257_paper.json,1,0,1,1,1,2,2,4,2,0,0,3,1,0,1,0,1,0,2,22,3,0,15,7,0,39,3,8,6,14,1,1,0,0,0,2,1,3,44,147,51,0.0,1.0,12.0,24.0,16.0,4.0
1,2017,Learning to Compose Words into Sentences with Reinforcement Learning,36,11,3,1,2,1,0,0,0,9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2017_161_paper.json,0,0,0,1,0,1,3,5,0,2,0,5,0,0,0,1,2,1,2,23,0,0,10,9,1,35,1,21,1,11,0,1,2,1,0,0,2,2,26,123,143,36.0,32.0,28.0,18.0,9.0,3.0
1,2019,Biologically-Plausible Learning Algorithms Can Scale to Large Datasets,26,8,5,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,Accept (Poster),Accepted,9,9,4.0,7.33,good,ICLR_2019_371_paper.json,0,0,4,0,0,0,1,4,0,0,0,4,0,2,4,0,1,0,6,26,1,0,25,4,0,9,0,10,0,3,2,1,0,3,1,0,2,0,22,83,56,2.0,10.0,21.0,15.0,9.0,5.0
1,2019,Towards Robust Locally Linear Deep Networks,50,29,8,7,6,9,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,8,7.0,7.67,good,ICLR_2019_374_paper.json,2,1,7,1,2,10,0,7,0,0,0,3,0,1,1,0,1,0,6,42,5,7,20,8,0,89,1,13,0,6,0,0,0,2,2,1,4,4,108,270,31,1.0,10.0,6.0,10.0,4.0,3.0
0,2020,V4D: 4D Convonlutional Neural Networks for Video-level Representation Learning,32,12,0,0,3,2,0,2,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_161_paper.json,1,0,0,1,0,2,3,3,0,0,0,6,1,0,1,0,0,0,4,22,0,0,12,6,2,37,0,13,3,6,0,1,1,3,2,0,4,0,34,124,40,0.0,0.0,9.0,13.0,18.0,5.0
1,2019,Small nonlinearities in activation functions create bad local minima in neural networks,43,33,13,6,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2019_446_paper.json,0,0,1,0,3,1,0,2,0,2,0,2,0,2,7,0,2,1,1,24,1,2,28,2,1,103,5,7,0,8,2,0,0,1,2,0,1,1,181,345,81,14.0,26.0,23.0,12.0,7.0,3.0
1,2019,The Laplacian in RL: Learning Representations with Efficient Approximations,32,14,9,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_198_paper.json,0,0,6,0,2,2,1,4,0,0,1,4,0,0,2,0,1,0,1,24,6,3,26,7,1,54,2,25,1,18,1,1,0,1,0,1,0,1,77,225,47,1.0,6.0,8.0,12.0,20.0,4.0
0,2020,PCMC-Net: Feature-based Pairwise Choice Markov Chains,23,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_349_paper.json,2,0,6,6,0,1,1,3,0,0,0,3,0,0,1,0,0,0,4,27,2,2,14,10,0,14,1,7,0,5,1,1,0,1,2,0,0,1,58,119,2,0.0,0.0,0.0,2.0,0.0,0.0
1,2019,Graph HyperNetworks for Neural Architecture Search,40,26,10,9,2,3,0,1,4,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_453_paper.json,2,0,3,4,1,3,0,7,0,0,0,5,2,0,2,1,0,0,6,36,2,1,17,14,3,24,5,16,1,13,0,0,1,0,1,0,2,1,33,134,172,2.0,42.0,52.0,44.0,43.0,18.0
0,2018,Action-dependent Control Variates for Policy Optimization via Stein Identity,40,24,5,7,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_89_paper.json,0,0,4,3,1,2,0,4,0,0,0,2,1,1,0,0,1,0,3,22,3,0,20,16,6,42,1,14,3,14,2,0,2,0,0,3,2,3,54,185,46,12.0,17.0,7.0,8.0,3.0,1.0
1,2019,ProxQuant: Quantized Neural Networks via Proximal Operators,25,11,11,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2019_275_paper.json,0,0,3,3,0,1,1,9,0,2,0,2,2,1,0,0,0,0,5,29,3,4,17,10,1,40,1,15,2,10,1,1,0,1,2,2,2,1,61,174,76,2.0,18.0,23.0,20.0,14.0,5.0
1,2019,Optimal Transport Maps For Distribution Preserving Operations on Latent Spaces of Generative Models,19,3,6,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,5,7,5.0,5.67,good,ICLR_2019_97_paper.json,0,1,2,2,2,1,0,5,1,0,0,5,0,0,0,0,0,0,2,21,5,1,14,4,1,51,1,5,1,8,0,1,0,0,0,1,2,1,56,152,22,2.0,6.0,5.0,8.0,1.0,2.0
0,2020,Improved Sample Complexities for Deep Neural Networks and Robust Classification via an All-Layer Margin,55,27,30,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Accept (Poster),Accepted,3,8,8.0,6.33,good,ICLR_2020_184_paper.json,0,1,9,0,1,3,4,4,1,8,0,8,2,0,6,0,1,0,7,55,2,0,16,5,2,163,5,23,2,18,4,0,0,0,0,0,9,5,163,417,24,0.0,1.0,6.0,6.0,11.0,3.0
1,2019,Spreading vectors for similarity search,47,9,8,0,4,3,0,1,7,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_337_paper.json,1,2,5,1,4,4,2,6,0,1,0,4,2,0,0,0,1,0,1,34,1,0,10,8,2,30,3,11,3,9,0,0,2,0,1,0,0,3,34,117,52,0.0,9.0,6.0,28.0,11.0,7.0
0,2017,On the Quantitative Analysis of Decoder-Based Generative Models,29,15,3,6,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_67_paper.json,3,0,9,1,4,3,4,9,0,0,0,2,0,0,5,0,0,0,4,44,7,3,31,6,2,45,2,19,0,13,0,0,0,7,1,0,1,5,39,181,209,55.0,32.0,41.0,24.0,11.0,2.0
1,2018,Stabilizing Adversarial Nets with Prediction Methods,49,28,7,12,6,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,9,7.0,6.67,good,ICLR_2018_47_paper.json,1,0,4,7,1,0,8,6,0,0,0,3,1,0,1,0,0,0,6,38,3,5,23,13,1,44,2,8,1,7,2,1,1,1,9,1,2,0,74,198,81,13.0,16.0,21.0,17.0,10.0,6.0
0,2018,MaskGAN: Better Text Generation via Filling in the _______,35,20,6,6,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_56_paper.json,4,0,9,1,1,3,1,2,0,0,0,6,2,0,1,0,1,1,0,32,2,0,34,8,1,40,0,13,4,10,2,1,2,1,3,0,4,1,43,169,403,53.0,95.0,106.0,91.0,64.0,16.0
