meaningful_comparison,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2018,Dynamic Neural Program Embeddings for Program Repair,13,6,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2018_250_paper.json,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,3,13,2,1,26,8,3,28,0,13,0,6,1,2,0,0,0,0,4,3,25,122,110,12,23,37,21,19,9
0,2019,Variational Smoothing in Recurrent Neural Network Language Models,24,10,2,7,2,1,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,6,2,5,good,ICLR_2019_370_paper.json,0,0,2,1,1,2,1,4,0,3,0,3,3,0,1,0,2,0,1,24,1,0,9,5,1,39,1,18,6,3,0,1,1,1,0,0,4,1,25,116,3,0,1,2,0,0,0
0,2020,Augmenting Non-Collaborative Dialog Systems with Explicit Semantic and Strategic Dialog History,32,7,2,1,2,1,0,0,0,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_252_paper.json,0,0,1,1,0,0,2,8,1,0,0,7,1,0,0,0,0,0,1,22,1,0,19,7,0,34,0,17,4,5,0,0,0,0,3,1,0,3,36,130,9,0,0,1,1,8,4
0,2019,Large-Scale Answerer in Questioner's Mind for Visual Dialog Question Generation,39,33,17,5,4,3,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_452_paper.json,3,0,8,3,4,0,0,3,1,0,0,8,2,1,4,0,0,1,5,43,6,2,35,22,0,16,0,11,5,9,1,1,6,2,4,1,2,2,39,164,13,0,3,4,2,4,2
0,2018,TreeQN and ATreeC: Differentiable Tree-Structured Models for Deep Reinforcement Learning,33,12,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Accept (Poster),Accepted,4,8,5,5.67,good,ICLR_2018_300_paper.json,0,0,4,5,1,1,3,3,1,1,0,10,0,0,1,0,1,0,5,36,2,2,26,18,1,27,1,16,3,6,6,1,3,3,0,2,1,2,55,175,50,12,6,9,15,8,4
0,2020,NAS evaluation is frustratingly hard,38,14,2,5,1,3,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,1,8,5.67,good,ICLR_2020_136_paper.json,3,0,8,1,1,1,0,4,0,1,1,0,0,0,2,0,1,0,10,33,0,2,36,10,1,21,3,17,0,12,5,0,1,0,2,0,1,1,47,159,119,0,9,54,40,19,7
0,2020,Lookahead: A Far-sighted Alternative of Magnitude-based Pruning,37,15,1,10,8,4,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_446_paper.json,1,1,2,2,3,1,1,4,1,0,0,1,0,0,1,0,3,0,6,27,3,2,15,7,2,45,6,24,3,21,1,0,3,1,2,8,1,4,58,206,46,0,0,8,22,17,9
0,2020,Encoding word order in complex embeddings,48,10,17,0,2,5,0,0,0,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_551_paper.json,1,0,6,1,2,2,1,8,0,1,0,4,1,0,1,0,3,1,5,37,3,1,12,6,0,23,1,11,7,6,0,1,0,0,3,1,1,3,63,142,57,0,0,12,29,18,8
0,2019,Large-Scale Study of Curiosity-Driven Learning,46,14,7,3,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,9,7,7.33,good,ICLR_2019_417_paper.json,0,1,10,2,2,4,0,4,0,1,0,5,0,0,0,0,1,0,0,30,1,3,43,4,1,57,2,11,4,11,6,1,2,0,1,0,1,0,47,195,501,20,130,125,129,108,23
0,2018,Multi-level Residual Networks from Dynamical Systems View,29,23,8,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_151_paper.json,5,0,4,1,2,0,0,4,0,0,0,6,0,0,1,0,0,0,3,26,1,0,8,3,1,25,5,10,1,4,1,2,2,0,2,0,2,0,59,126,129,25,27,33,29,13,9
1,2019,Learning when to Communicate at Scale in Multiagent Cooperative and Competitive Tasks,35,13,3,4,7,3,2,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_477_paper.json,0,2,2,0,3,0,1,6,1,0,0,4,2,1,2,1,2,0,3,30,1,2,38,8,1,31,2,15,1,11,2,1,3,3,6,9,2,4,76,216,126,2,16,25,36,52,13
0,2018,Deep Rewiring: Training very sparse deep networks,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6,6.33,good,ICLR_2018_169_paper.json,1,0,4,3,1,0,1,5,1,1,0,5,1,1,2,0,0,0,3,29,1,2,46,34,0,83,3,24,5,7,1,0,2,1,4,2,3,2,148,368,191,7,27,46,63,52,20
0,2020,LEARNED STEP SIZE QUANTIZATION,33,9,18,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_173_paper.json,0,0,3,5,2,0,0,3,0,2,0,2,1,0,0,0,1,0,1,20,0,0,18,4,3,32,2,5,1,7,0,0,2,0,1,1,0,0,24,100,282,1,14,59,88,130,64
1,2018,Neural Sketch Learning for Conditional Program Generation,36,16,9,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Oral),Accepted,7,8,7,7.33,good,ICLR_2018_18_paper.json,2,1,3,2,3,2,0,8,0,0,0,5,0,0,0,0,2,0,0,28,7,0,19,14,1,67,3,12,1,12,1,3,0,2,0,2,7,7,75,233,104,14,29,26,19,15,7
0,2018,Intrinsic Motivation and Automatic Curricula via Asymmetric Self-Play,29,12,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,8,7,good,ICLR_2018_228_paper.json,0,0,0,0,2,0,0,6,1,0,0,2,2,0,0,0,4,1,3,21,2,0,31,22,0,42,3,14,4,6,0,1,0,1,0,1,2,5,81,215,232,43,46,38,63,40,16
0,2019,Transfer Learning for Sequences via Learning to Collocate,26,9,1,3,2,1,2,0,0,4,7,2,0,0,0,1,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,5,6,6,5.67,good,ICLR_2019_130_paper.json,0,0,4,2,0,0,2,12,0,0,0,1,0,0,0,0,0,0,0,21,2,0,16,13,0,37,1,21,1,2,0,5,1,1,2,1,0,0,43,146,17,1,2,9,5,1,1
0,2020,Population-Guided Parallel Policy Search for Reinforcement Learning,39,20,7,6,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_106_paper.json,2,0,1,1,2,1,2,4,1,0,0,4,1,1,1,0,4,0,5,30,2,4,28,29,1,34,4,19,2,11,0,3,2,1,4,4,3,2,94,247,24,1,0,7,6,9,3
0,2020,A Generalized Training Approach for Multiagent Learning,54,14,2,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_679_paper.json,3,1,10,1,3,5,2,1,0,0,1,4,2,1,1,0,1,1,3,40,5,3,55,23,1,64,3,12,8,6,9,4,0,4,6,1,2,0,105,311,52,0,1,12,22,17,3
0,2019,Prior Convictions: Black-box Adversarial Attacks with Bandits and Priors,29,11,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,8,7.33,good,ICLR_2019_80_paper.json,1,0,4,0,0,5,1,2,1,1,0,8,1,0,1,0,1,1,4,31,2,0,22,8,0,65,3,15,2,14,1,1,0,1,0,0,2,0,52,188,247,9,51,71,64,62,23
1,2020,SlowMo: Improving Communication-Efficient Distributed SGD with Slow Momentum,49,28,6,6,9,6,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_235_paper.json,0,1,7,6,1,4,4,3,1,0,0,9,3,0,1,0,1,0,4,45,3,3,23,6,2,47,4,20,0,10,4,1,2,1,1,0,3,0,54,184,104,0,4,31,42,29,17
0,2017,Sparsely-Connected Neural Networks: Towards Efficient VLSI Implementation of Deep Neural Networks,34,19,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2017_184_paper.json,0,0,4,2,4,0,0,3,0,0,0,5,0,0,4,0,3,0,7,32,0,0,13,12,4,12,0,9,0,10,0,0,5,0,2,0,1,1,46,115,34,12,4,6,5,6,1
1,2020,A Latent Morphology Model for Open-Vocabulary Neural Machine Translation,50,7,7,2,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8,6.67,good,ICLR_2020_595_paper.json,0,0,6,4,2,0,4,8,1,0,0,3,1,0,1,0,1,0,6,37,0,1,15,2,1,38,2,7,0,11,0,0,1,0,2,0,1,1,32,114,10,0,0,5,4,1,0
1,2020,Learning Robust Representations via Multi-View Information Bottleneck,52,20,1,7,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_406_paper.json,0,0,1,8,4,3,3,6,0,0,0,2,1,0,5,0,2,0,5,40,4,3,31,19,1,32,1,9,3,8,1,0,2,1,2,1,1,1,96,216,94,0,0,9,32,58,23
0,2020,Symplectic ODE-Net: Learning Hamiltonian Dynamics with Control,23,5,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_326_paper.json,1,0,2,3,2,5,0,2,0,0,0,7,0,0,0,0,1,1,0,24,4,1,18,9,1,62,3,19,3,10,1,2,3,5,2,0,2,5,70,220,159,0,8,47,55,62,19
0,2020,AdvectiveNet: An Eulerian-Lagrangian Fluidic Reservoir for Point Cloud Processing     ,56,20,4,0,3,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_462_paper.json,1,0,5,3,2,3,1,7,1,1,0,6,0,0,0,0,1,0,3,34,1,0,11,12,2,26,6,15,1,8,1,0,1,0,1,0,0,2,37,124,7,0,0,4,1,2,1
1,2020,State Alignment-based Imitation Learning,46,20,12,1,10,4,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_494_paper.json,2,0,5,3,0,0,1,7,1,0,0,8,1,0,2,0,1,1,1,33,2,0,17,9,3,32,2,22,5,12,0,1,2,3,0,1,1,4,40,156,55,0,1,10,15,27,7
0,2019,Learning to Understand Goal Specifications by Modelling Reward,38,17,6,5,3,4,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_174_paper.json,0,0,4,3,2,1,1,4,1,0,0,3,1,0,1,0,1,1,2,25,7,2,23,26,0,53,1,21,2,16,4,1,3,0,3,0,3,4,68,237,118,7,18,34,26,35,9
0,2020,Meta-learning curiosity algorithms,72,31,24,2,9,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_443_paper.json,0,0,2,2,3,0,4,1,0,0,0,6,0,0,0,0,9,0,1,28,3,0,23,11,0,75,5,9,2,7,4,1,0,4,0,0,2,4,35,185,30,0,2,10,9,10,6
0,2019,Learning Factorized Multimodal Representations,71,21,12,1,7,1,0,0,3,3,2,0,1,0,2,0,0,0,1,3,1,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_488_paper.json,6,1,3,4,2,0,1,11,1,3,0,7,0,0,1,0,1,2,6,49,7,5,15,6,2,54,2,22,0,11,0,1,0,1,0,0,3,0,35,164,187,11,21,40,57,66,32
0,2019,Quasi-hyperbolic momentum and Adam for deep learning,69,35,6,5,4,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2019_290_paper.json,1,2,5,1,3,8,4,19,3,1,1,6,1,3,6,0,3,2,14,83,7,2,47,8,2,68,2,10,4,8,7,2,1,2,0,0,2,4,123,299,91,0,18,29,24,20,7
0,2019,Reward Constrained Policy Optimization,33,10,8,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_349_paper.json,3,1,3,2,1,1,0,4,1,1,0,0,0,1,0,0,0,0,7,25,5,4,12,7,0,27,0,7,2,5,0,0,1,0,1,0,0,2,58,131,236,4,18,50,85,82,47
1,2020,Optimistic Exploration even with a Pessimistic Initialisation,41,13,7,2,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_125_paper.json,2,0,6,1,2,3,10,13,1,0,1,14,2,0,1,0,2,0,6,64,4,1,51,13,1,73,8,25,2,17,1,3,1,6,2,2,2,3,108,323,28,0,0,6,14,8,4
0,2019,BabyAI: A Platform to Study the Sample Efficiency of Grounded Language Learning,44,13,12,6,5,3,8,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_420_paper.json,0,0,5,1,0,2,0,5,0,0,0,2,0,0,0,0,2,0,4,21,10,3,26,14,1,47,0,19,3,3,3,4,1,0,4,0,0,2,65,205,125,0,14,30,39,47,13
0,2019,Variational Autoencoders with Jointly Optimized Latent Dependency Structure,40,12,3,5,9,9,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,Accept (Poster),Accepted,7,8,6,7,good,ICLR_2019_322_paper.json,0,0,4,5,2,2,0,3,0,0,0,2,0,0,0,0,0,0,6,24,1,2,18,13,0,43,2,3,2,15,1,0,1,1,2,0,0,1,52,157,9,0,4,2,0,3,4
0,2020,Graph Convolutional Reinforcement Learning,34,12,8,2,8,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_340_paper.json,3,0,2,3,3,3,1,2,0,0,0,5,1,0,0,0,0,1,4,28,0,2,42,15,0,29,1,11,0,4,0,0,2,1,1,4,0,4,62,178,168,0,12,29,61,73,20
0,2019,DeepOBS: A Deep Learning Optimizer Benchmark Suite,54,20,10,6,6,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_427_paper.json,2,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,13,1,1,42,9,3,23,1,9,2,2,7,0,0,0,1,1,0,1,30,133,47,0,12,10,14,12,3
0,2019,Unsupervised Control Through Non-Parametric Discriminative Rewards,44,21,12,4,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,8,5,6.67,good,ICLR_2019_396_paper.json,5,1,5,4,1,3,5,8,1,1,1,13,0,0,1,0,2,2,0,53,4,2,19,20,0,47,2,15,0,10,1,1,0,1,0,1,1,5,34,163,128,2,27,29,41,31,9
0,2020,Generative Models for Effective ML on Private Decentralized Datasets,60,27,8,4,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_304_paper.json,1,0,12,6,2,1,2,9,1,0,0,5,1,0,0,0,1,0,5,46,3,0,60,31,2,54,6,16,3,5,4,2,1,0,4,0,2,5,65,263,111,0,1,27,39,49,9
1,2019,A Universal Music Translation Network,41,22,7,3,6,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2019_181_paper.json,2,1,1,2,1,4,1,6,1,0,0,7,1,0,0,0,0,1,7,35,0,3,17,11,2,21,3,18,5,15,2,2,1,2,1,0,2,5,52,162,90,19,22,25,16,10,1
0,2020,Network Deconvolution,25,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_583_paper.json,1,0,3,1,6,5,1,2,0,2,0,1,0,0,1,0,0,1,6,30,2,0,26,9,4,50,1,14,1,18,0,0,2,1,0,0,3,0,61,192,34,0,0,8,6,4,2
0,2019,An Empirical study of Binary Neural Networks' Optimisation,33,14,6,6,4,2,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,Accept (Poster),Accepted,8,4,6,6,good,ICLR_2019_424_paper.json,0,0,2,1,3,0,0,0,0,1,0,5,3,0,1,0,0,0,3,19,0,0,28,8,2,28,1,2,2,10,1,3,0,2,0,0,1,1,20,109,66,0,7,26,24,10,4
0,2020,Capsules with Inverted Dot-Product Attention Routing,16,10,4,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,8,5.67,good,ICLR_2020_257_paper.json,1,0,1,1,1,2,2,4,2,0,0,3,1,0,1,0,1,0,2,22,3,0,15,7,0,39,3,8,6,14,1,1,0,0,0,2,1,3,44,147,51,0,1,12,24,16,4
0,2017,A Learned Representation For Artistic Style,32,14,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2017_197_paper.json,0,2,2,2,0,3,0,3,1,0,0,6,1,0,0,0,0,0,2,22,2,3,19,7,1,11,0,6,1,4,1,0,1,0,2,0,3,0,25,86,890,134,191,170,191,157,37
0,2020,Query2box: Reasoning over Knowledge Graphs in Vector Space Using Box Embeddings,33,6,2,8,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_351_paper.json,0,0,2,3,2,5,2,4,1,0,0,0,0,0,1,0,2,2,4,28,4,4,18,9,0,77,6,17,1,18,1,0,2,1,1,0,2,2,49,212,124,0,0,26,42,63,35
0,2018,Beyond Word Importance:  Contextual Decomposition to Extract Interactions from LSTMs,20,8,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Oral),Accepted,7,7,7,7,good,ICLR_2018_22_paper.json,0,0,2,1,0,0,2,2,0,0,0,8,1,0,0,0,0,0,2,18,1,2,23,3,1,54,0,10,1,10,0,0,2,2,0,1,4,1,23,138,168,22,32,53,38,27,9
0,2019,Energy-Constrained Compression for Deep Neural Networks via Weighted Sparse Projection and Layer Input Masking,42,15,11,0,5,0,0,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_126_paper.json,1,0,4,2,2,2,1,6,0,0,0,4,2,0,0,0,0,0,6,30,3,5,23,14,4,69,1,14,1,10,0,0,2,1,0,0,2,5,130,284,27,3,5,6,7,7,2
0,2018,Countering Adversarial Images using Input Transformations,36,23,0,3,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,4,8,7,6.33,good,ICLR_2018_130_paper.json,2,0,9,3,0,2,2,7,0,1,1,1,1,0,0,0,0,0,2,31,6,0,25,10,0,23,1,17,1,14,1,1,3,0,0,0,0,1,14,117,975,58,199,261,231,189,60
0,2018,MaskGAN: Better Text Generation via Filling in the _______,35,20,6,6,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_56_paper.json,4,0,9,1,1,3,1,2,0,0,0,6,2,0,1,0,1,1,0,32,2,0,34,8,1,40,0,13,4,10,2,1,2,1,3,0,4,1,43,169,403,53,95,106,91,64,16
0,2020,DeepV2D: Video to Depth with Differentiable Structure from Motion,58,14,4,0,1,0,0,6,20,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_217_paper.json,3,0,3,7,3,1,1,14,0,2,0,5,0,1,0,0,3,1,6,50,2,2,9,9,2,50,3,22,3,12,0,1,1,3,0,2,4,4,39,168,102,0,8,16,36,44,20
1,2018,Deep Voice 3: Scaling Text-to-Speech with Convolutional Sequence Learning,28,15,0,3,4,2,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2018_295_paper.json,0,0,2,2,4,1,0,4,1,2,0,2,1,0,2,0,2,0,5,28,2,1,13,11,1,39,0,9,3,12,2,2,2,1,1,0,1,5,39,144,329,25,70,99,81,66,18
0,2018,Temporally Efficient Deep Learning with Spikes,19,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2018_326_paper.json,0,0,1,1,1,1,0,2,0,1,0,5,0,0,2,0,2,1,1,18,9,3,16,8,1,67,2,15,1,6,3,0,0,1,0,1,1,7,61,202,20,4,10,2,3,1,3
0,2020,Functional Regularisation for  Continual Learning with Gaussian Processes,36,5,5,0,8,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2020_460_paper.json,1,0,0,3,1,0,2,6,0,0,0,2,0,0,1,0,3,0,4,23,5,2,23,14,1,52,6,13,5,6,3,0,0,1,1,0,1,0,61,194,94,0,10,30,30,31,16
0,2020,Uncertainty-guided Continual Learning with Bayesian Neural Networks,49,16,9,4,6,4,0,2,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_301_paper.json,2,1,3,5,2,1,0,4,0,1,1,9,1,0,2,1,3,2,3,41,6,1,18,12,1,30,4,18,4,8,0,1,2,1,3,5,1,10,28,153,105,0,4,35,34,36,7
1,2020,Precision Gating: Improving Neural Network Efficiency with Dynamic Dual-Precision Activations,40,17,6,2,4,2,0,1,6,1,0,0,3,0,0,0,0,0,1,1,0,0,1,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_240_paper.json,0,0,6,0,3,1,1,1,2,1,0,4,1,0,0,0,0,0,3,23,2,1,24,11,0,19,0,11,7,10,1,2,5,2,1,0,0,1,34,131,16,0,2,5,6,3,0
0,2018,Interpretable Counting for Visual Question Answering,47,26,0,1,5,1,0,1,9,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2018_134_paper.json,0,0,4,2,5,1,4,4,1,0,0,7,2,0,0,0,0,0,6,36,2,3,17,12,1,68,4,24,0,5,1,5,0,2,2,1,4,2,37,190,49,13,8,15,8,7,1
0,2020,Meta Reinforcement Learning with Autonomous Inference of Subtask Dependencies,44,11,11,3,5,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_456_paper.json,4,0,3,7,3,5,7,6,2,1,0,4,2,0,1,0,0,0,7,52,6,2,14,17,0,64,3,22,1,17,1,2,4,2,1,0,3,5,123,287,13,0,0,4,2,7,10
1,2018,Parameter Space Noise for Exploration,39,10,9,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2018_289_paper.json,0,0,3,6,3,2,4,6,2,0,0,3,1,1,0,0,4,1,8,44,1,3,25,15,0,43,4,15,4,7,2,2,1,0,2,1,4,3,56,188,456,100,111,98,72,68,26
0,2020,Locally Constant Networks,40,9,4,3,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2020_241_paper.json,2,2,6,4,1,1,3,10,0,0,0,4,0,0,0,0,0,0,5,38,1,5,28,6,1,89,3,6,5,3,1,2,0,0,0,1,2,1,83,237,2,0,0,1,1,0,0
0,2018,DORA The Explorer: Directed Outreaching Reinforcement Action-Selection,24,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2018_298_paper.json,0,0,2,1,3,0,0,8,0,1,1,4,1,1,0,0,1,0,0,23,5,1,29,8,2,41,2,10,0,9,1,4,2,3,1,1,0,2,58,179,48,3,16,10,7,11,1
0,2019,Max-MIG: an Information Theoretic Approach for Joint Learning from Crowds,28,5,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_59_paper.json,0,0,0,1,0,2,4,6,1,1,0,10,0,0,3,0,0,2,2,32,2,2,14,7,1,51,1,15,0,15,0,1,1,6,1,1,4,2,61,185,28,1,4,6,7,12,7
0,2019,Feature-Wise Bias Amplification,32,10,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_287_paper.json,0,1,3,2,3,2,0,3,0,0,0,2,1,0,2,0,0,0,2,21,2,4,41,8,0,32,1,5,0,8,1,2,4,0,0,1,2,3,51,165,39,0,5,3,6,13,1
0,2019,Practical lossless compression with latent variables using bits back coding,29,6,2,7,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_470_paper.json,1,1,3,0,0,1,2,1,1,1,0,5,2,0,1,0,0,0,1,20,2,1,23,5,7,60,1,12,1,10,4,1,3,0,0,0,2,1,61,194,86,0,10,18,33,31,6
0,2020,Discovering Motor Programs by Recomposing Demonstrations,48,12,7,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_263_paper.json,2,1,1,2,4,6,1,6,0,0,0,6,0,0,0,0,0,2,0,31,2,1,12,8,3,52,2,9,0,11,1,1,0,1,0,0,3,8,17,131,35,0,0,8,14,16,3
0,2020,Sliced Cramer Synaptic Consolidation for Preserving Deeply Learned Representations,36,10,6,2,4,2,0,1,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,6,,7,good,ICLR_2020_559_paper.json,1,0,1,2,0,2,4,6,1,0,0,6,0,0,0,0,1,1,5,30,8,1,19,4,4,48,1,15,3,8,0,0,1,0,0,0,5,0,48,165,13,0,0,4,2,11,4
