motivation,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2019,Diagnosing and Enhancing VAE Models,28,12,0,1,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,7,9,7.33,good,ICLR_2019_31_paper.json,1,3,4,1,0,0,0,6,0,1,0,1,1,1,0,0,1,1,3,24,3,0,46,7,0,45,1,3,0,7,0,0,0,2,0,0,2,1,43,160,265,3,40,90,72,66,17
0,2020,Finite Depth and Width Corrections to the Neural Tangent Kernel,24,17,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,8,7.33,good,ICLR_2020_555_paper.json,0,1,3,0,1,1,1,0,1,0,1,1,0,0,3,0,1,2,5,21,2,0,21,8,0,45,0,5,3,2,0,0,0,0,1,1,4,0,180,272,83,0,5,27,26,32,16
1,2019,Learning Protein Structure with a Differentiable Simulator,50,20,4,3,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Accept (Oral),Accepted,6,7,6,6.33,good,ICLR_2019_7_paper.json,1,0,5,3,2,6,1,7,0,0,1,2,0,0,1,0,3,1,5,38,14,0,33,8,3,62,2,7,4,4,1,0,0,0,0,0,0,1,70,209,116,3,13,43,36,28,3
1,2020,Understanding Why Neural Networks Generalize Well Through GSNR of Parameters,18,5,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,6,6,3,5,good,ICLR_2020_596_paper.json,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,2,1,0,8,1,0,18,2,0,62,0,10,0,3,0,1,0,0,0,0,3,2,55,157,26,0,0,10,9,7,1
1,2020,Reinforced Genetic Algorithm Learning for Optimizing Computation Graphs,40,13,6,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_411_paper.json,2,0,4,3,1,1,1,11,0,2,0,7,0,0,0,1,2,0,6,41,6,1,19,32,0,63,2,21,3,12,2,1,1,2,2,2,3,1,98,271,37,0,2,15,13,8,7
0,2020,PCMC-Net: Feature-based Pairwise Choice Markov Chains,23,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_349_paper.json,2,0,6,6,0,1,1,3,0,0,0,3,0,0,1,0,0,0,4,27,2,2,14,10,0,14,1,7,0,5,1,1,0,1,2,0,0,1,58,119,2,0,0,0,2,0,0
1,2020,Smoothness and Stability in GANs,51,17,4,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,1,5,good,ICLR_2020_318_paper.json,4,0,6,1,1,5,0,4,0,2,0,6,0,0,3,0,0,1,11,44,7,0,30,5,1,82,4,11,0,4,3,1,0,0,1,0,4,2,125,280,36,0,0,17,13,8,6
0,2018,Hierarchical and Interpretable Skill Acquisition in Multi-task Reinforcement Learning,29,20,2,5,3,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_319_paper.json,0,0,3,1,1,1,0,4,1,0,0,1,0,0,0,0,1,1,1,15,0,0,9,12,0,46,5,13,3,8,3,1,0,1,1,0,1,1,43,147,102,11,15,21,26,31,7
1,2019,AD-VAT: An Asymmetric Dueling mechanism for learning Visual Active Tracking,36,16,7,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,Accept (Poster),Accepted,5,4,6,5,good,ICLR_2019_225_paper.json,0,0,1,3,1,1,1,5,0,0,0,8,0,0,0,0,1,0,5,26,7,0,36,7,0,45,3,10,4,10,2,2,3,0,0,1,2,8,95,235,14,1,3,5,4,3,2
1,2019,Integer Networks for Data Compression with Latent-Variable Models,19,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,6,7,good,ICLR_2019_309_paper.json,0,0,3,1,1,2,0,3,0,0,0,5,1,0,1,0,0,0,7,24,1,0,25,4,3,31,1,5,1,0,1,0,0,0,0,0,1,0,46,119,33,0,3,6,7,20,3
1,2020,On the interaction between supervision and self-play in emergent communication,40,23,3,11,6,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_480_paper.json,0,0,5,0,4,3,1,5,0,0,1,4,2,0,1,0,1,2,1,30,2,1,25,7,2,56,3,13,1,10,5,0,1,1,0,3,1,1,26,158,40,0,1,13,20,5,3
1,2019,FUNCTIONAL VARIATIONAL BAYESIAN NEURAL NETWORKS,61,25,12,3,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_463_paper.json,4,0,9,6,1,5,4,14,0,0,0,4,0,1,1,0,2,1,9,61,5,2,22,7,2,80,4,26,0,7,0,1,0,3,2,2,2,2,64,231,157,3,28,57,50,25,12
1,2020,On Identifiability in Transformers,45,27,2,5,2,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_84_paper.json,1,0,3,2,1,3,0,4,1,0,0,3,1,0,8,0,2,0,5,34,5,2,46,11,2,99,2,11,2,5,3,5,1,0,5,0,9,3,80,291,126,0,7,40,47,34,11
1,2017,What does it take to generate natural textures?,23,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2017_32_paper.json,0,0,6,4,3,4,1,6,0,1,0,0,1,1,0,0,0,0,0,27,0,1,27,3,0,20,0,3,0,6,0,0,1,0,1,0,0,0,31,93,28,7,4,7,3,3,0
1,2019,Large-Scale Answerer in Questioner's Mind for Visual Dialog Question Generation,39,33,17,5,4,3,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_452_paper.json,3,0,8,3,4,0,0,3,1,0,0,8,2,1,4,0,0,1,5,43,6,2,35,22,0,16,0,11,5,9,1,1,6,2,4,1,2,2,39,164,13,0,3,4,2,4,2
1,2019,Efficient Training on Very Large Corpora via Gramian Estimation,28,7,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2019_213_paper.json,1,1,1,3,1,1,1,0,0,1,1,3,0,0,0,0,1,0,3,18,4,1,25,7,2,47,5,14,3,8,0,2,4,0,2,0,4,2,93,223,41,1,10,12,11,7,2
1,2020,A Theoretical Analysis of the Number of Shots in Few-Shot Learning,32,12,1,5,3,4,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_166_paper.json,2,0,5,1,0,3,1,3,1,0,0,4,0,0,0,0,2,0,4,26,2,0,22,18,1,44,3,14,5,6,0,1,1,0,2,0,7,3,51,180,40,0,0,13,12,16,3
1,2018,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,29,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8,7.33,good,ICLR_2018_117_paper.json,0,1,8,3,0,1,0,5,0,0,0,2,0,0,0,0,0,0,2,22,3,2,39,3,1,37,0,9,0,3,1,1,0,0,2,0,0,2,35,138,804,65,133,230,215,187,76
1,2018,Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,45,10,5,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_43_paper.json,0,0,5,1,3,1,0,3,1,1,0,11,2,2,1,0,2,1,5,39,1,1,22,3,2,15,0,8,1,6,2,1,1,4,1,0,0,2,31,101,166,17,24,46,44,36,14
1,2017,Visualizing Deep Neural Network Decisions: Prediction Difference Analysis,21,7,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,9,6,7,good,ICLR_2017_125_paper.json,0,0,1,2,2,0,3,2,0,0,0,3,0,0,0,0,2,0,1,16,0,0,26,7,1,22,1,11,4,8,0,2,0,0,2,0,1,2,33,120,566,91,112,147,107,86,30
1,2020,Physics-aware Difference Graph Networks for Sparsely-Observed Dynamics,27,10,7,4,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,8,8,7.33,good,ICLR_2020_313_paper.json,0,0,2,1,0,3,1,3,0,0,0,4,0,1,2,0,1,0,9,27,1,0,23,5,2,25,1,21,4,15,0,1,1,0,1,1,1,1,51,154,34,0,0,9,16,13,2
1,2019,Neural Logic Machines,71,24,0,12,8,4,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,7,5,6,good,ICLR_2019_44_paper.json,4,1,4,1,1,2,5,6,4,0,0,3,1,0,1,0,0,1,11,45,5,4,26,16,0,82,5,13,7,9,3,1,0,0,1,0,4,2,120,298,148,1,18,42,54,38,15
1,2019,Adversarial Reprogramming of Neural Networks,42,19,22,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,4,6,good,ICLR_2019_383_paper.json,1,0,6,3,4,0,0,0,0,0,0,2,1,0,1,0,0,0,4,22,8,1,29,18,1,54,1,12,3,8,2,0,0,0,1,0,3,1,28,170,63,3,5,15,16,24,26
1,2019,Robustness May Be at Odds with Accuracy,69,33,34,0,2,2,0,2,3,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,Accept (Poster),Accepted,8,7,8,7.67,good,ICLR_2019_381_paper.json,0,0,8,0,4,1,2,3,0,1,0,2,2,1,1,0,0,0,4,29,3,1,59,5,2,76,0,5,3,6,2,0,1,0,1,0,2,1,51,218,1164,0,125,288,247,247,93
1,2019,Large Scale GAN Training for High Fidelity Natural Image Synthesis,56,30,11,14,7,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Oral),Accepted,9,7,8,8,good,ICLR_2019_4_paper.json,0,0,3,4,2,3,3,9,3,3,0,5,0,0,2,0,3,3,9,52,0,0,33,3,1,61,0,15,7,32,1,0,3,6,2,0,4,10,37,215,3295,0,0,0,0,666,334
0,2017,Pruning Filters for Efficient ConvNets,34,24,6,4,7,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2017_23_paper.json,1,0,1,1,2,1,1,2,0,0,0,9,2,0,0,0,1,1,4,26,1,0,24,11,2,24,0,8,1,9,0,1,5,0,3,0,5,3,41,138,2534,1,10,30,211,546,202
1,2017,Diet Networks: Thin Parameters for Fat Genomics,17,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2017_50_paper.json,2,0,1,5,1,3,1,3,0,0,0,3,0,0,0,0,0,1,1,21,1,1,18,6,1,23,4,5,0,7,0,0,4,1,0,1,1,0,29,102,43,9,7,8,11,6,2
1,2017,Do Deep Convolutional Nets Really Need to be Deep and Convolutional?,29,15,3,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,,7,good,ICLR_2017_173_paper.json,0,0,3,1,0,1,1,2,1,1,0,5,6,1,4,0,0,0,8,34,0,2,36,9,0,20,1,20,0,10,1,2,2,4,3,0,3,3,23,139,197,37,40,32,35,23,9
1,2019,On the Convergence of A Class of Adam-Type Algorithms  for Non-Convex Optimization,32,12,12,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_169_paper.json,0,0,5,2,5,1,0,0,0,2,0,8,2,1,5,1,1,0,4,37,3,2,34,5,2,66,4,11,0,11,2,0,0,1,0,1,3,1,119,265,220,11,36,85,53,45,14
1,2020,On Solving Minimax Optimization Locally: A Follow-the-Ridge Approach,46,17,7,6,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_394_paper.json,3,0,7,2,1,2,4,4,0,1,0,4,0,1,1,0,0,2,4,36,8,1,36,6,1,64,3,27,7,9,0,1,1,1,0,0,4,1,98,268,81,0,1,27,34,20,2
1,2020,Meta-Dataset: A Dataset of Datasets for Learning to Learn from Few Examples,34,14,1,8,6,1,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_210_paper.json,1,0,2,1,0,1,0,4,0,0,0,8,0,0,0,0,0,0,1,18,3,2,22,9,0,45,3,8,3,12,4,6,0,0,0,0,3,2,38,160,382,1,40,107,130,114,34
0,2019,On the Convergence of A Class of Adam-Type Algorithms  for Non-Convex Optimization,32,12,12,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_169_paper.json,0,0,5,2,5,1,0,0,0,2,0,8,2,1,5,1,1,0,4,37,3,2,34,5,2,66,4,11,0,11,2,0,0,1,0,1,3,1,119,265,220,11,36,85,53,45,14
1,2019,Deep Lagrangian Networks: Using Physics as Model Prior for Deep Learning,44,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,Accept (Poster),Accepted,7,4,7,6,good,ICLR_2019_98_paper.json,0,1,6,1,2,1,1,0,0,0,0,5,1,0,0,0,0,1,4,23,3,0,36,19,3,15,0,6,0,6,0,1,0,1,2,4,1,3,67,167,224,1,20,58,78,77,15
1,2018,Twin Networks: Matching the Future for Sequence Generation,65,30,18,0,9,4,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2018_133_paper.json,1,0,1,5,2,2,5,8,1,1,1,4,3,0,0,0,0,0,4,38,1,0,12,6,1,27,2,11,0,10,3,0,1,1,0,0,2,0,19,96,52,11,13,13,6,8,2
0,2018,Variational Inference of Disentangled Latent Concepts from Unlabeled Observations,58,24,16,3,12,5,0,1,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2018_91_paper.json,2,0,4,2,2,2,3,3,0,1,0,4,0,1,1,0,1,1,5,32,3,0,27,10,5,26,2,5,1,4,2,1,3,1,2,1,0,1,36,130,369,26,70,102,90,86,32
1,2018,An efficient framework for learning sentence representations,49,14,21,0,4,2,0,1,3,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2018_78_paper.json,0,0,1,2,0,0,2,4,0,3,0,14,2,0,1,0,3,0,11,43,3,0,19,11,6,20,5,14,0,17,1,0,2,0,2,0,4,4,50,158,404,30,81,110,102,90,23
1,2020,DeepV2D: Video to Depth with Differentiable Structure from Motion,58,14,4,0,1,0,0,6,20,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_217_paper.json,3,0,3,7,3,1,1,14,0,2,0,5,0,1,0,0,3,1,6,50,2,2,9,9,2,50,3,22,3,12,0,1,1,3,0,2,4,4,39,168,102,0,8,16,36,44,20
1,2018,Multi-Task Learning for Document Ranking and Query Suggestion,47,14,4,1,1,1,1,1,0,1,3,1,0,0,1,1,0,1,1,1,0,0,0,1,Accept (Poster),Accepted,4,6,7,5.67,good,ICLR_2018_226_paper.json,1,0,2,6,2,2,7,8,2,0,1,9,1,1,0,0,5,0,4,51,4,4,13,15,2,38,3,14,1,13,2,3,1,2,2,1,2,3,46,169,51,2,5,13,16,14,3
0,2020,DeFINE: Deep Factorized Input Token Embeddings for Neural Sequence Modeling,47,16,7,9,5,2,3,0,1,3,4,1,1,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_230_paper.json,0,0,1,2,3,1,6,9,1,4,1,5,3,0,1,1,2,1,1,42,1,0,18,12,0,24,1,8,1,17,2,1,5,1,1,0,2,0,35,129,16,0,0,8,4,5,1
1,2020,Editable Neural Networks,33,8,7,1,1,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_96_paper.json,2,0,1,2,0,3,2,3,0,1,0,2,0,0,0,0,1,0,2,19,1,0,32,11,1,44,5,12,1,6,0,0,2,2,1,0,2,1,28,149,30,0,0,1,11,18,20
1,2019,Revealing interpretable object representations from human behavior,22,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,Accept (Poster),Accepted,5,7,7,6.33,good,ICLR_2019_497_paper.json,0,0,0,0,0,3,1,8,2,0,1,7,0,0,1,0,2,0,4,29,1,1,21,3,2,41,3,11,0,3,4,3,0,2,0,0,0,4,53,152,15,0,3,6,3,3,3
1,2020,Scalable Model Compression by Entropy Penalized Reparameterization,28,7,3,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_194_paper.json,1,0,0,1,3,0,1,6,2,1,0,3,1,0,0,0,2,0,4,25,1,0,13,13,2,38,1,6,1,2,1,0,1,0,0,2,5,3,29,118,17,0,0,5,8,6,4
1,2020,Sliced Cramer Synaptic Consolidation for Preserving Deeply Learned Representations,36,10,6,2,4,2,0,1,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,6,,7,good,ICLR_2020_559_paper.json,1,0,1,2,0,2,4,6,1,0,0,6,0,0,0,0,1,1,5,30,8,1,19,4,4,48,1,15,3,8,0,0,1,0,0,0,5,0,48,165,13,0,0,4,2,11,4
1,2020,Dynamics-Aware Unsupervised Skill Discovery,67,17,16,1,9,5,1,0,0,0,0,0,0,4,0,0,0,0,1,4,1,0,1,1,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_655_paper.json,0,0,4,2,1,3,1,7,3,0,0,2,0,0,1,0,2,1,4,31,2,2,29,13,2,58,3,23,3,10,1,0,0,1,0,0,3,3,45,198,7,0,2,4,2,2,1
1,2017,Fine-grained Analysis of Sentence Embeddings Using Auxiliary Prediction Tasks,32,10,10,0,4,2,0,0,0,0,4,1,0,0,1,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,8,8,8,8,good,ICLR_2017_186_paper.json,0,0,3,3,2,1,0,3,0,0,0,3,1,1,0,0,2,0,5,24,3,1,41,9,0,39,1,4,1,4,2,0,3,2,0,1,1,2,42,156,421,62,85,100,78,67,20
1,2020,Improving Adversarial Robustness Requires Revisiting Misclassified Examples,52,29,16,8,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_72_paper.json,0,0,9,2,1,2,1,4,0,0,1,2,3,1,2,0,0,2,1,31,4,2,17,13,1,39,4,10,2,16,0,1,2,1,2,0,1,2,35,152,308,0,2,57,127,141,49
1,2019,Unsupervised Learning via Meta-Learning,56,25,5,12,13,6,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,3,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_392_paper.json,1,1,9,3,0,3,4,7,1,2,0,2,2,0,1,0,3,0,1,40,3,2,33,19,0,73,9,31,2,17,6,1,2,1,3,1,5,5,35,248,6,7,31,58,46,37,10
1,2019,RotatE: Knowledge Graph Embedding by Relational Rotation in Complex Space,34,11,12,0,3,1,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_222_paper.json,4,0,2,0,2,3,0,8,0,1,0,2,0,1,0,0,2,1,2,28,2,1,23,1,1,39,1,10,0,15,2,3,1,3,4,2,1,1,52,162,964,0,4,102,316,427,149
1,2020,LAMOL: LAnguage MOdeling for Lifelong Language Learning,31,11,15,0,2,1,0,0,1,0,3,1,1,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_20_paper.json,3,1,3,3,1,1,2,5,0,1,0,1,1,0,1,0,0,0,3,26,3,0,22,13,1,16,1,6,3,6,1,3,0,2,3,1,0,4,53,138,81,0,0,10,30,44,17
1,2018,The Role of Minimal Complexity Functions in Unsupervised Learning of Semantic Mappings,36,16,6,1,5,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_249_paper.json,1,0,9,3,0,1,0,4,0,0,1,1,2,0,4,0,5,1,5,37,10,0,35,10,2,109,4,11,0,2,0,0,2,0,5,0,2,3,214,409,26,7,7,5,4,1,0
1,2018,Synthetic and Natural Noise Both Break Neural Machine Translation,51,29,10,2,1,2,2,0,1,0,6,0,0,0,0,0,0,0,2,1,0,0,1,0,Accept (Oral),Accepted,7,7,8,7.33,good,ICLR_2018_2_paper.json,1,0,11,1,1,3,0,6,0,0,0,2,0,0,1,0,1,0,2,29,0,0,31,2,3,28,5,10,2,8,3,2,1,0,6,0,1,1,33,136,532,50,110,132,136,107,49
1,2017,Tree-structured decoding with doubly-recurrent neural networks,23,10,1,2,1,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2017_99_paper.json,2,0,0,1,2,2,0,6,0,0,1,5,0,0,0,0,1,0,5,25,2,5,19,7,2,66,3,17,3,7,0,3,2,1,4,0,3,5,85,234,94,24,24,18,14,5,4
0,2018,Coulomb GANs: Provably Optimal Nash Equilibria via Potential Fields,41,20,13,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,5,7,7,6.33,good,ICLR_2018_241_paper.json,1,0,6,5,2,2,2,5,1,2,0,4,1,0,1,0,3,0,5,40,6,2,30,23,0,45,0,10,0,4,1,0,0,3,4,0,3,4,112,247,61,25,13,9,6,6,7
1,2019,Hierarchical RL Using an Ensemble of Proprioceptive Periodic Policies,28,15,11,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_329_paper.json,2,0,1,0,1,0,0,6,1,0,0,2,1,0,1,0,5,1,2,23,3,0,18,6,0,43,1,24,2,11,1,0,0,1,1,1,3,6,20,141,17,0,2,7,6,2,0
1,2020,Deep Learning of Determinantal Point Processes via Proper Spectral Sub-gradient,31,2,3,0,7,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_24_paper.json,1,1,1,0,1,2,4,3,0,0,0,5,1,0,0,0,1,0,6,26,5,1,19,8,0,34,2,13,2,7,0,0,2,1,1,0,1,5,82,183,2,0,0,0,2,0,0
1,2020,SUMO: Unbiased Estimation of Log Marginal Probability for Latent Variable Models,67,19,3,7,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_628_paper.json,2,0,8,3,1,3,1,4,0,1,0,4,1,0,0,0,3,0,10,41,4,1,36,10,2,52,2,14,4,10,3,1,0,1,1,1,2,1,43,188,22,0,0,10,9,4,0
0,2020,StructPool: Structured Graph Pooling via Conditional Random Fields,34,13,0,8,6,6,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_6_paper.json,3,0,3,4,1,0,1,6,0,0,0,10,1,0,0,0,1,1,2,33,3,0,18,6,1,29,3,25,4,14,0,1,2,1,1,2,0,3,53,166,96,0,2,22,40,40,17
1,2019,Learning from Positive and Unlabeled Data with a Selection Bias,35,4,0,1,3,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,6,5,6,good,ICLR_2019_441_paper.json,2,1,4,2,1,7,0,4,0,0,0,2,0,2,2,0,1,1,6,35,3,1,12,3,1,61,8,21,3,11,0,1,0,0,1,0,1,3,69,199,53,0,11,15,10,18,8
0,2019,DPSNet: End-to-end Deep Plane Sweep Stereo,41,18,0,1,3,0,0,0,10,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_479_paper.json,1,1,2,0,0,1,3,9,1,0,0,10,3,0,1,0,0,3,5,40,0,2,7,12,2,20,2,9,0,5,1,1,5,0,2,1,1,3,27,100,136,0,24,37,41,39,21
1,2019,Diffusion Scattering Transforms on Graphs,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,Accept (Poster),Accepted,7,6,9,7.33,good,ICLR_2019_124_paper.json,0,0,4,1,0,2,3,2,0,1,1,3,0,0,2,0,2,2,1,24,5,0,24,8,0,53,5,5,1,9,3,0,0,0,1,0,3,3,81,201,75,6,14,23,14,19,3
1,2020,Learning Nearly Decomposable Value Functions Via Communication Minimization,32,13,1,7,5,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2020_518_paper.json,0,1,1,0,2,1,1,2,0,1,0,5,0,0,0,0,2,0,1,17,5,4,15,10,4,49,3,15,1,9,0,0,0,0,1,0,0,0,50,166,60,1,1,15,18,25,11
1,2019,On Computation and Generalization of Generative Adversarial Networks under Spectrum Control,37,18,15,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,7,7,good,ICLR_2019_416_paper.json,1,0,2,2,1,2,2,8,0,1,0,8,4,0,5,0,1,1,1,39,2,1,13,4,3,46,2,11,1,8,0,1,1,0,5,1,1,3,65,168,15,0,2,6,6,1,0
0,2019,An analytic theory of generalization dynamics and transfer learning in deep linear networks,25,11,10,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,Accept (Poster),Accepted,8,7,6,7,good,ICLR_2019_484_paper.json,0,0,5,0,0,3,0,2,0,0,0,0,0,0,2,0,1,0,0,13,2,1,30,10,0,61,4,3,7,5,0,0,1,0,1,0,3,0,97,225,86,0,24,25,25,15,10
1,2019,Unsupervised Domain Adaptation for Distance Metric Learning,55,16,4,4,12,1,0,4,12,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,8,5,8,7,good,ICLR_2019_101_paper.json,1,0,3,3,1,6,5,6,2,1,0,3,0,1,3,0,3,0,6,44,2,8,20,5,3,63,1,17,4,12,0,0,3,4,2,0,1,2,48,195,38,2,7,14,10,6,0
